Time;Speed;Position X;Position Y;Acceleration X;Acceleration Y;
3.34911704063;12.3242874146;-894.362304688;194.040039062;1.07183730602;-0.232294291258;
3.39912748337;12.5189933777;-894.196655273;193.989273071;-10.5424365997;0.00922929123044;
3.44915390015;12.7158136368;-894.028869629;193.936386108;-10.5361146927;0.00923053175211;
3.49912714958;12.9144468307;-893.858642578;193.881317139;1.10699462891;-0.228794634342;
3.54915928841;13.1153211594;-893.686584473;193.824264526;1.12102520466;-0.214290574193;
3.59913158417;13.3179674149;-893.512023926;193.765075684;-10.5180940628;0.00922929309309;
3.64913415909;13.5228757858;-893.335205078;193.703842163;-10.5116424561;0.00923251081258;
3.69915747643;13.7296571732;-893.156005859;193.640609741;1.15447533131;-0.192572489381;
3.74915742874;13.9390859604;-892.974487305;193.575424194;-10.4989061356;0.00888745021075;
3.79914140701;14.1504039764;-892.790466309;193.508346558;-10.4922494888;0.00849709566683;
3.84914541245;14.3636054993;-892.604003906;193.439422607;-10.4855556488;0.00805046968162;
3.89914560318;14.5786905289;-892.415039062;193.368743896;-11.8067836761;0.191732108593;
3.9491481781;14.7963218689;-892.223449707;193.296340942;-7.32285118103;0.00654445867985;
3.99917173386;15.0155210495;-892.029296875;193.222320557;-8.85557079315;0.0057591018267;
4.04912662506;15.2361440659;-891.832397461;193.146789551;-11.7963104248;0.0941771492362;
4.099152565;15.459195137;-891.632629395;193.069747925;0.210784509778;0.00406189635396;
4.14916372299;15.6832971573;-891.430053711;192.991424561;-0.678499221802;-0.0153547348455;
4.19913911819;15.9081707001;-891.225036621;192.912033081;1.25068938732;-0.00264738337137;
4.24915552139;16.1350784302;-891.016723633;192.831436157;-10.4308204651;1.15696671799e-07;
4.29915571213;16.3630237579;-890.805419922;192.749908447;1.26935946941;0.0532052479684;
4.34914588928;16.5906639099;-890.591003418;192.667572021;-4.66288852692;-0.00640434073284;
4.39916372299;16.8198661804;-890.373535156;192.584625244;1.27549552917;0.113579899073;
4.44917869568;17.0495128632;-890.152709961;192.50112915;-2.92212438583;0.0169588848948;
4.49915218353;17.2795963287;-889.928649902;192.417312622;-11.7704343796;-0.140916407108;
4.54916334152;17.5100574493;-889.701293945;192.333343506;-11.7683000565;-0.160480856895;
4.59917497635;17.7407493591;-889.47052002;192.249389648;1.28399324417;0.237451225519;
