Time;Speed;Position X;Position Y;Channel;Acceleration X;
3.05007171631;0.0;-880.240966797;194.760925293;0.0;0.0;
3.10007500648;0.0;-880.240966797;194.760925293;0.0;0.0;
3.15007376671;0.0;-880.240966797;194.760925293;0.0;0.0;
3.2001080513;0.0;-880.240966797;194.760925293;0.0;0.0;
3.25007820129;0.0;-880.240966797;194.760925293;0.0;0.0;
3.30011129379;0.0;-880.240966797;194.760925293;0.0;0.0;
3.35008621216;0.0;-880.240966797;194.760925293;0.0;0.0;
3.40011548996;0.0;-880.240966797;194.760925293;0.0;0.0;
3.45007753372;0.0;-880.240966797;194.760925293;0.0;0.0;
3.50007843971;0.0;-880.240966797;194.760925293;0.0;0.0;
3.55009150505;0.0;-880.240966797;194.760925293;0.0;0.0;
3.60008263588;0.0;-880.240966797;194.760925293;0.0;0.0;
3.65009522438;0.0;-880.240966797;194.760925293;0.0;0.0;
3.70012950897;0.0;-880.240966797;194.760925293;0.0;0.0;
3.75007486343;0.0;-880.240966797;194.760925293;0.0;0.0;
3.80013346672;0.0;-880.240966797;194.760925293;0.0;0.0;
3.85009336472;0.0;-880.240966797;194.760925293;0.0;0.0;
3.90010881424;0.0;-880.240966797;194.760925293;0.0;0.0;
3.95009183884;0.0;-880.240966797;194.760925293;0.0;0.0;
4.00009489059;0.0;-880.240966797;194.760925293;0.0;0.0;
4.05010318756;0.0;-880.240966797;194.760925293;0.0;0.0;
4.10009765625;0.0;-880.240966797;194.760925293;0.0;0.0;
4.15011882782;0.0;-880.240966797;194.760925293;0.0;0.0;
4.2001209259;0.0;-880.240966797;194.760925293;0.0;0.0;
4.25012254715;0.0;-880.240966797;194.760925293;0.0;0.0;
4.30012559891;0.0;-880.240966797;194.760925293;0.0;0.0;
4.35012817383;0.0;-880.240966797;194.760925293;0.0;0.0;
4.40012931824;0.0;-880.240966797;194.760925293;0.0;0.0;
4.45013141632;0.0;-880.240966797;194.760925293;0.0;0.0;
4.50013256073;0.0332385227084;-880.240783691;194.760925293;0.0;-5.01710565004e-06;
4.55013942719;0.0332385227084;-880.240356445;194.760925293;0.0;-7.78691457981e-07;
4.60012054443;0.0332385227084;-880.239807129;194.760925293;0.0;-7.78691457981e-07;
4.65013933182;0.0332385227084;-880.239379883;194.760925293;0.0;-7.78691457981e-07;
4.70012331009;0.0332385227084;-880.238952637;194.760925293;0.0;-7.78691457981e-07;
4.75014305115;0.0332385227084;-880.238525391;194.760925293;0.0;-7.78691457981e-07;
4.80014610291;0.0332385227084;-880.237976074;194.760925293;0.0;-7.78691457981e-07;
4.85015058517;0.0332385227084;-880.237548828;194.760925293;0.0;-7.78691457981e-07;
4.90013217926;0.0332385227084;-880.237121582;194.760925293;0.0;-7.78691457981e-07;
4.95015192032;0.0332385227084;-880.236633301;194.760925293;0.0;-7.78691457981e-07;
5.00013685226;0.0332385227084;-880.23614502;194.760925293;0.0;-7.78691457981e-07;
5.05015516281;0.0332385227084;-880.235717773;194.760925293;0.0;-7.78691457981e-07;
5.10015821457;0.0332385227084;-880.235229492;194.760925293;0.0;-7.78691457981e-07;
5.15015983582;0.0332385227084;-880.234802246;194.760925293;0.0;-7.78691457981e-07;
5.20016241074;0.0332385227084;-880.234313965;194.760925293;0.0;-7.78691457981e-07;
5.25016450882;0.0332385227084;-880.233886719;194.760925293;0.0;-7.78691457981e-07;
5.30017089844;0.0332385227084;-880.233398438;194.760925293;0.0;-7.78691457981e-07;
5.35015106201;0.0332385227084;-880.232910156;194.760925293;0.0;-7.78691457981e-07;
5.40013980865;0.0332385227084;-880.23248291;194.760925293;0.0;-7.78691457981e-07;
5.45019245148;0.0332385227084;-880.231994629;194.760925293;0.0;-7.78691457981e-07;
5.5002117157;0.0332385227084;-880.231567383;194.760925293;0.0;-7.78691457981e-07;
5.55017375946;0.0332385227084;-880.231079102;194.760925293;0.0;-7.78691457981e-07;
5.6001791954;0.0332385227084;-880.23059082;194.760925293;0.0;-7.78691457981e-07;
5.65016222;0.0332385227084;-880.230163574;194.760925293;0.0;-7.78691457981e-07;
5.7001709938;0.0332385227084;-880.229736328;194.760925293;0.0;-7.78691457981e-07;
5.75022125244;0.0332385227084;-880.229187012;194.760925293;0.0;-7.78691457981e-07;
5.8001832962;0.0332385227084;-880.228759766;194.760925293;0.0;-7.78691457981e-07;
5.85019016266;0.0332385227084;-880.22833252;194.760925293;0.0;-7.78691457981e-07;
5.90019083023;0.0332385227084;-880.227905273;194.760925293;0.0;-7.78691457981e-07;
5.95019102097;0.0332385227084;-880.227355957;194.760925293;0.0;-7.78691457981e-07;
6.00022602081;0.0332385227084;-880.226928711;194.760925293;0.0;-7.78691457981e-07;
6.05019521713;0.0332385227084;-880.226501465;194.760925293;0.0;-7.78691457981e-07;
6.10019636154;0.0332385227084;-880.226013184;194.760925293;0.0;-7.78691457981e-07;
6.15018987656;0.0332385227084;-880.225524902;194.760925293;0.0;-7.78691457981e-07;
6.20021009445;0.0332385227084;-880.225097656;194.760925293;0.0;-7.78691457981e-07;
6.2502040863;0.0332385227084;-880.224609375;194.760925293;0.0;-7.78691457981e-07;
6.30023670197;0.0332385227084;-880.224182129;194.760925293;0.0;-7.78691457981e-07;
6.35020303726;0.0332385227084;-880.223693848;194.760925293;0.0;-7.78691457981e-07;
6.40024089813;0.0332385227084;-880.223205566;194.760925293;0.0;-7.78691457981e-07;
6.4502120018;0.0332385227084;-880.22277832;194.760925293;0.0;-7.78691457981e-07;
6.50024461746;0.0332385227084;-880.222351074;194.760925293;0.0;-7.78691457981e-07;
6.55021572113;0.0332385227084;-880.221801758;194.760925293;0.0;-7.78691457981e-07;
6.6002035141;0.0332385227084;-880.221374512;194.760925293;0.0;-7.78691457981e-07;
6.65025091171;0.0332385227084;-880.220947266;194.760925293;0.0;-7.78691457981e-07;
6.7002530098;0.0332385227084;-880.22052002;194.760925293;0.0;-7.78691457981e-07;
6.75025510788;0.0332385227084;-880.219970703;194.760925293;0.0;-7.78691457981e-07;
6.80022573471;0.0332385227084;-880.219543457;194.760925293;0.0;-7.78691457981e-07;
6.850233078;0.0332385227084;-880.219116211;194.760925293;0.0;-7.78691457981e-07;
6.90023469925;0.0332385227084;-880.21862793;194.760925293;0.0;-7.78691457981e-07;
6.95023536682;0.0332385227084;-880.218139648;194.760925293;0.0;-7.78691457981e-07;
7.00023937225;0.0332385227084;-880.217712402;194.760925293;0.0;-7.78691457981e-07;
7.05024385452;0.0332385227084;-880.217224121;194.760925293;0.0;-7.78691457981e-07;
7.10024213791;0.0332385227084;-880.216796875;194.760925293;0.0;-7.78691457981e-07;
7.15024328232;0.0332385227084;-880.216308594;194.760925293;0.0;-7.78691457981e-07;
7.20024585724;0.0332385227084;-880.215820312;194.760925293;0.0;-7.78691457981e-07;
7.25024795532;0.0332385227084;-880.215393066;194.760925293;0.0;-7.78691457981e-07;
7.30025005341;0.0332385227084;-880.21496582;194.760925293;0.0;-7.78691457981e-07;
7.350233078;0.0332385227084;-880.214416504;194.760925293;0.0;-7.78691457981e-07;
7.40024375916;0.0332385227084;-880.213989258;194.760925293;0.0;-7.78691457981e-07;
7.45027685165;0.0332385227084;-880.213562012;194.760925293;0.0;-7.78691457981e-07;
7.50025606155;0.0332385227084;-880.213134766;194.760925293;0.0;-7.78691457981e-07;
7.55028867722;0.0332385227084;-880.212585449;194.760925293;0.0;-7.78691457981e-07;
7.60025453568;0.0332385227084;-880.212158203;194.760925293;0.0;-7.78691457981e-07;
7.65026092529;0.0332385227084;-880.211730957;194.760925293;0.0;-7.78691457981e-07;
7.70025348663;0.0;-880.211486816;194.760925293;0.0;1.81296343271e-06;
7.7502655983;0.0;-880.211486816;194.760925293;0.0;0.0;
7.80025959015;0.0;-880.211486816;194.760925293;0.0;0.0;
7.85028791428;0.0;-880.211486816;194.760925293;0.0;0.0;
7.90027570724;0.0;-880.211486816;194.760925293;0.0;0.0;
7.95027494431;0.0;-880.211486816;194.760925293;0.0;0.0;
8.00027656555;0.0;-880.211486816;194.760925293;0.0;0.0;
8.05026912689;0.0;-880.211486816;194.760925293;0.0;0.0;
8.10027980804;0.0;-880.211486816;194.760925293;0.0;0.0;
8.1502828598;0.0;-880.211486816;194.760925293;0.0;0.0;
8.20031642914;0.0;-880.211486816;194.760925293;0.0;0.0;
8.25028705597;0.0;-880.211486816;194.760925293;0.0;0.0;
8.30032062531;0.0;-880.211486816;194.760925293;0.0;0.0;
8.35030937195;0.0;-880.211486816;194.760925293;0.0;0.0;
8.40029239655;0.0;-880.211486816;194.760925293;0.0;0.0;
8.4502954483;0.0;-880.211486816;194.760925293;0.0;0.0;
8.50032806396;0.0;-880.211486816;194.760925293;0.0;0.0;
8.55029964447;0.0;-880.211486816;194.760925293;0.0;0.0;
8.60029220581;0.0;-880.211486816;194.760925293;0.0;0.0;
8.65030384064;0.0332135260105;-880.211181641;194.760925293;0.0;-4.41976999355e-06;
8.70030117035;0.0332135260105;-880.210693359;194.760925293;0.0;-6.37439427464e-07;
8.75030708313;0.0332135260105;-880.210205078;194.760925293;0.0;-6.37439427464e-07;
8.80030918121;0.0332135260105;-880.209777832;194.760925293;0.0;-6.37439427464e-07;
8.85030269623;0.0332135260105;-880.209289551;194.760925293;0.0;-6.37439427464e-07;
8.9003162384;0.0332135260105;-880.208862305;194.760925293;0.0;-6.37439427464e-07;
8.95031738281;0.0332135260105;-880.208374023;194.760925293;0.0;-6.37439427464e-07;
9.0003080368;0.0332135260105;-880.207885742;194.760925293;0.0;-6.37439427464e-07;
9.05033779144;0.0332135260105;-880.207458496;194.760925293;0.0;-6.37439427464e-07;
9.10032176971;0.0332135260105;-880.20703125;194.760925293;0.0;-6.37439427464e-07;
9.15035533905;0.0332135260105;-880.206481934;194.760925293;0.0;-6.37439427464e-07;
9.20032691956;0.0332135260105;-880.206054688;194.760925293;0.0;-6.37439427464e-07;
9.25033092499;0.0332135260105;-880.205627441;194.760925293;0.0;-6.37439427464e-07;
9.30032157898;0.0332135260105;-880.205200195;194.760925293;0.0;-6.37439427464e-07;
9.35032367706;0.0332135260105;-880.204650879;194.760925293;0.0;-6.37439427464e-07;
9.40032672882;0.0332135260105;-880.204223633;194.760925293;0.0;-6.37439427464e-07;
9.45037651062;0.0332135260105;-880.203796387;194.760925293;0.0;-6.37439427464e-07;
9.5003824234;0.0332135260105;-880.203308105;194.760925293;0.0;-6.37439427464e-07;
9.55038547516;0.0;-880.202880859;194.760925293;0.0;5.90395393374e-06;
9.60033130646;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
9.65032100677;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
9.70033454895;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
9.75032520294;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
9.80035305023;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
9.8503446579;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
9.90036010742;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
9.95035743713;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.0003509521;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.0503940582;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.1003646851;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.1503572464;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.2003688812;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.2504014969;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.30037117;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.3503742218;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.4004077911;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.450378418;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.500371933;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.5504140854;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.6003751755;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.6503868103;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.7004060745;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.7503910065;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.8004255295;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.8503952026;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.9004001617;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
10.9504013062;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
11.0004329681;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
11.050403595;0.0;-880.202941895;194.760925293;0.0;-1.87724644718e-08;
11.1004371643;0.0343283079565;-880.202697754;194.760925293;0.0;-4.55384133602e-06;
11.1503992081;0.0343283079565;-880.202148438;194.760925293;0.0;-6.00699308961e-07;
11.200428009;0.0343283079565;-880.201660156;194.760925293;0.0;-6.00699308961e-07;
11.2504119873;0.0343283079565;-880.20123291;194.760925293;0.0;-6.00699308961e-07;
11.3004140854;0.0343283079565;-880.200744629;194.760925293;0.0;-6.00699308961e-07;
11.3504161835;0.0343283079565;-880.200256348;194.760925293;0.0;-6.00699308961e-07;
11.4004173279;0.0343283079565;-880.199768066;194.760925293;0.0;-6.00699308961e-07;
11.4504098892;0.0343283079565;-880.19934082;194.760925293;0.0;-6.00699308961e-07;
11.5004224777;0.0343283079565;-880.198852539;194.760925293;0.0;-6.00699308961e-07;
11.5504560471;0.0343283079565;-880.198303223;194.760925293;0.0;-6.00699308961e-07;
11.6004314423;0.0343283079565;-880.197875977;194.760925293;0.0;-6.00699308961e-07;
11.650431633;0.0343283079565;-880.197387695;194.760925293;0.0;-6.00699308961e-07;
11.7004489899;0.0343283079565;-880.196960449;194.760925293;0.0;-6.00699308961e-07;
11.7504329681;0.0343283079565;-880.196411133;194.760925293;0.0;-6.00699308961e-07;
11.8004360199;0.0343283079565;-880.195983887;194.760925293;0.0;-6.00699308961e-07;
11.8504266739;0.0343283079565;-880.195495605;194.760925293;0.0;-6.00699308961e-07;
11.9004440308;0.0343283079565;-880.195068359;194.760925293;0.0;-6.00699308961e-07;
11.9504413605;0.0343283079565;-880.194519043;194.760925293;0.0;-6.00699308961e-07;
12.0004434586;0.0343283079565;-880.194030762;194.760925293;0.0;-6.00699308961e-07;
12.0504360199;0.0343283079565;-880.193603516;194.760925293;0.0;-6.00699308961e-07;
12.1004476547;0.0343283079565;-880.193115234;194.760925293;0.0;-6.00699308961e-07;
12.1504802704;0.0343283079565;-880.192626953;194.760925293;0.0;-6.00699308961e-07;
12.2004518509;0.0343283079565;-880.192138672;194.760925293;0.0;-6.00699308961e-07;
12.2504854202;0.0343283079565;-880.191711426;194.760925293;0.0;-6.00699308961e-07;
12.3004560471;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.3504724503;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.4004640579;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.450501442;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.5004644394;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.5505104065;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.6004590988;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.65046978;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.7005033493;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.7504920959;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.8004760742;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.8504705429;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.9004840851;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
12.9504842758;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.0004758835;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.0504779816;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.1005220413;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.1504917145;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.2005252838;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.2504959106;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.300488472;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.3504991531;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.4005022049;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.4504957199;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.5005378723;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.5505084991;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.6005010605;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.6505126953;0.0;-880.191711426;194.760925293;0.0;-2.36400587994e-08;
13.700545311;0.0331585370004;-880.191345215;194.760925293;0.0;-4.00892940888e-06;
13.7505121231;0.0331585370004;-880.190856934;194.760925293;0.0;-4.87968236484e-07;
13.8005180359;0.0331585370004;-880.190368652;194.760925293;0.0;-4.87968236484e-07;
13.8505249023;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
13.9005250931;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
13.9505224228;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.0005168915;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.05052948;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.1005306244;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.1505336761;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.2005672455;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.2505369186;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.300570488;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.3505420685;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.4005432129;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.4505462646;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.5005788803;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.5505504608;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.6005449295;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.650554657;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.7005729675;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.7505578995;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.8005599976;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.8505620956;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.9005680084;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
14.95054245;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
15.0005569458;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
15.0505609512;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
15.1005764008;0.0;-880.190368652;194.760925293;0.0;-3.66436445631e-08;
15.1505594254;0.032738622278;-880.190002441;194.760925293;0.0;-4.22110105092e-07;
15.2005615234;0.032738622278;-880.189575195;194.760925293;0.0;-4.22110105092e-07;
15.2505693436;0.032738622278;-880.189147949;194.760925293;0.0;-4.22110105092e-07;
15.2995843887;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.3495759964;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.3996248245;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.4495830536;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.49958992;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.5495920181;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.599612236;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.6495952606;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.69962883;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.7495889664;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.7995939255;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.8495979309;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.8995828629;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.9495840073;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
15.9996490479;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.0496006012;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.099615097;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.1496200562;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.1996192932;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.2496089935;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.2996234894;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.349615097;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.3996334076;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.4496231079;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.4996509552;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.5496749878;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.5996265411;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.6496257782;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.6996593475;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.7496299744;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.7996444702;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.8496494293;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.8996887207;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.9496269226;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
16.9996414185;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.0496349335;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.0996608734;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.1496543884;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.1996593475;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.2496585846;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.2996463776;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.3496589661;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.3996658325;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.4496669769;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.4996700287;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.5496578217;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.5996589661;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.6496753693;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.6996765137;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.7496795654;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
17.7996692657;0.0;-880.189147949;194.760925293;0.0;-5.05264665662e-08;
