Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Acceleration Pedal;Lane Gap;Lane Number;Trip Meter;
0.0499947145581;0.234614565969;28977.3300781;1.74402499199;-0.366787433624;0.065170712769;-0.000307643203996;0.0;62.0;0.0;0.0;-7.67578785599e-06;3.0;0.0;
0.100009307265;0.152134716511;28977.3261719;1.74402785301;-0.527661025524;0.042259644717;-0.000253383506788;0.0;62.0;0.0;0.00979820732027;-1.05417275336e-05;3.0;0.0;
0.150023892522;0.0706450119615;28977.3242188;1.74403071404;-0.382349252701;0.0196236148477;-0.000196080422029;0.0;62.0;0.0;0.0;-1.32983723233e-05;3.0;0.0;
0.200008064508;0.00210625003092;28977.3203125;1.74403333664;-0.308710753918;0.000585069472436;-0.000132677843794;0.0;62.0;0.0;0.0;-1.59310129675e-05;3.0;0.0;
0.25003772974;-0.0185030661523;28977.3203125;1.74403452873;0.0160403307527;-0.00513974064961;-7.31625696062e-05;0.0;62.0;0.0;0.0;-1.71941355802e-05;3.0;0.0;
0.300010740757;-0.00666534248739;28977.3203125;1.74403548241;0.0962328761816;-0.00185148406308;-1.82430958375e-05;0.0;62.0;0.0;0.0;-1.80887836905e-05;3.0;0.0;
0.350014805794;0.00941974297166;28977.3222656;1.74403619766;0.0757625997066;0.00261659524404;1.75130771822e-05;0.0;62.0;0.0;0.0;-1.87738623936e-05;3.0;0.0;
0.400027900934;0.0173369310796;28977.3222656;1.74403679371;0.00570363691077;0.0048158140853;3.34936703439e-05;0.0;62.0;0.0;0.0;-1.9372710085e-05;3.0;0.0;
0.450016587973;-0.0548947378993;28977.3222656;1.74403607845;-0.544562280178;-0.0152485379949;0.000141010896186;0.0;62.0;0.0;0.0;-1.87651767192e-05;3.0;0.0;
0.500033855438;-0.109573155642;28977.3242188;1.74403500557;-0.146691218019;-0.0304369870573;0.00017973719514;0.0;62.0;0.0;0.0;-1.76170178747e-05;3.0;0.0;
0.55002528429;-0.119179196656;28977.3261719;1.74403464794;0.0152261676267;-0.0331053324044;0.000186654302524;0.0;62.0;0.0;0.0;-1.72916206793e-05;3.0;0.0;
0.600035667419;-0.108330309391;28977.328125;1.74403429031;0.0984455123544;-0.0300917532295;0.000175465873326;0.0;62.0;0.0;0.0;-1.68833848875e-05;3.0;0.0;
0.650025248528;-0.084829851985;28977.3300781;1.74403345585;0.124356485903;-0.0235638488084;0.000145879050251;0.0;62.0;0.0;0.0;-1.60480885825e-05;3.0;0.0;
0.700043439865;-0.0641277208924;28977.3300781;1.74403262138;0.112237550318;-0.0178132560104;0.000114802198368;0.0;62.0;0.0;0.0;-1.52244265337e-05;3.0;0.0;
0.750043272972;-0.0466749742627;28977.3320312;1.74403178692;0.0893604755402;-0.0129652703181;8.45180184115e-05;0.0;62.0;0.0;0.0;-1.44867308336e-05;3.0;0.0;
0.800031065941;-0.0314193591475;28977.3320312;1.74403119087;0.0629447922111;-0.00872759986669;5.46730516362e-05;0.0;62.0;0.0;0.0;-1.38458308356e-05;3.0;0.0;
0.850030303001;-0.0221876744181;28977.3320312;1.74403083324;0.0449146181345;-0.00616324273869;3.53698815161e-05;0.0;62.0;0.0;0.0;-1.34976125992e-05;3.0;0.0;
0.900051832199;-0.0156507231295;28977.3320312;1.74403071404;0.0316205769777;-0.00434742309153;2.17010692722e-05;0.0;62.0;0.0;0.0;-1.33017674671e-05;3.0;0.0;
0.950079083443;-0.0110555468127;28977.3339844;1.74403059483;0.0222204737365;-0.00307098519988;1.27844323288e-05;0.0;62.0;0.0;0.0;-1.32150780701e-05;3.0;0.0;
1.00004065037;-0.00738621782511;28977.3339844;1.74403059483;0.0147635852918;-0.00205172714777;6.7854957706e-06;0.0;62.0;0.0;0.0;-1.31965052788e-05;3.0;0.0;
1.05010735989;-0.0052359229885;28977.3339844;1.74403059483;0.0104183796793;-0.0014544230653;4.13375573771e-06;0.0;62.0;0.0;0.0;-1.32152690639e-05;3.0;0.0;
1.10006201267;-0.00371919339523;28977.3339844;1.74403059483;0.00733886752278;-0.00103310926352;2.84088946501e-06;0.0;62.0;0.0;0.0;-1.32449831654e-05;3.0;0.0;
1.15010547638;-0.00265119085088;28977.3339844;1.74403059483;0.00516332732514;-0.000736441870686;2.29786178352e-06;0.0;62.0;0.0;0.0;-1.32732493512e-05;3.0;0.0;
1.20006382465;-0.00179973966442;28977.3339844;1.74403071404;0.00341706047766;-0.000499927671626;2.05139735954e-06;0.0;62.0;0.0;0.0;-1.32976319946e-05;3.0;0.0;
1.25011086464;-0.00130322470795;28977.3339844;1.74403071404;0.0023993246723;-0.000362006860087;1.86342504094e-06;0.0;62.0;0.0;0.0;-1.3309930182e-05;3.0;0.0;
1.30005741119;-0.000954138115048;28977.3339844;1.74403071404;0.00169293314684;-0.000265038368525;1.73100931988e-06;0.0;62.0;0.0;0.0;-1.33165658553e-05;3.0;0.0;
1.35006058216;-0.000707295082975;28977.3339844;1.74403071404;0.00120170193259;-0.000196470849914;1.5474159909e-06;0.0;62.0;0.0;0.0;-1.33185312734e-05;3.0;0.0;
1.40006971359;-0.000507366494276;28977.3339844;1.74403071404;0.000809018849395;-0.000140935138916;1.18651678349e-06;0.0;62.0;0.0;0.0;-1.33149869725e-05;3.0;0.0;
1.45009362698;-0.000387796462746;28977.3339844;1.74403071404;0.000589664618019;-0.000107721236418;9.68123686107e-07;0.0;62.0;0.0;0.0;-1.33132152769e-05;3.0;0.0;
