Time;Speed;Position X;Position Y;Channel;
0.0499380789697;0.0;-551.655273438;-25.4549369812;0.0;
0.215790763497;0.0;-551.655273438;-25.4549369812;0.0;
0.249921098351;0.0;-551.655273438;-25.4549369812;0.0;
0.29992210865;0.0;-551.655273438;-25.4549369812;0.0;
0.349932789803;0.0;-551.655273438;-25.4549369812;0.0;
0.399941325188;0.0;-551.655273438;-25.4549369812;0.0;
0.449968844652;0.0;-551.655273438;-25.4549369812;0.0;
0.499947279692;0.0;-551.655273438;-25.4549369812;0.0;
0.549933254719;0.0;-551.655273438;-25.4549369812;0.0;
0.599945425987;0.0;-551.655273438;-25.4549369812;0.0;
0.64994853735;0.0;-551.655273438;-25.4549369812;0.0;
0.699938118458;0.0;-551.655273438;-25.4549369812;0.0;
0.749943971634;0.0;-551.655273438;-25.4549369812;0.0;
0.799948632717;0.0;-551.655273438;-25.4549369812;0.0;
0.849958360195;0.0;-551.655273438;-25.4549369812;0.0;
0.899960279465;0.0;-551.655273438;-25.4549369812;0.0;
0.949954390526;0.0;-551.655273438;-25.4549369812;0.0;
0.999966859818;0.0;-551.655273438;-25.4549369812;0.0;
1.04997205734;0.0;-551.655273438;-25.4549369812;0.0;
1.09996020794;0.0;-551.655273438;-25.4549369812;0.0;
1.14997267723;0.0;-551.655273438;-25.4549369812;0.0;
1.19996619225;0.0;-551.655273438;-25.4549369812;0.0;
1.2499704361;0.0;-551.655273438;-25.4549369812;0.0;
1.2999714613;0.0;-551.655273438;-25.4549369812;0.0;
1.34999299049;0.0;-551.655273438;-25.4549369812;0.0;
1.39999556541;0.0;-551.655273438;-25.4549369812;0.0;
1.44999802113;0.0;-551.655273438;-25.4549369812;0.0;
1.49998438358;0.0;-551.655273438;-25.4549369812;0.0;
1.55000317097;0.0;-551.655273438;-25.4549369812;0.0;
1.59998726845;0.0;-551.655273438;-25.4549369812;0.0;
1.65003526211;0.0;-551.655273438;-25.4549369812;0.0;
1.70002400875;0.0;-551.655273438;-25.4549369812;0.0;
1.75002682209;0.0;-551.655273438;-25.4549369812;0.0;
1.80004322529;0.0;-551.655273438;-25.4549369812;0.0;
1.85003995895;0.0;-551.655273438;-25.4549369812;0.0;
1.90004646778;0.0;-551.655273438;-25.4549369812;0.0;
1.95003688335;0.0;-551.655273438;-25.4549369812;0.0;
2.00004816055;0.0;-551.655273438;-25.4549369812;0.0;
2.05004167557;0.0;-551.655273438;-25.4549369812;0.0;
2.10004806519;0.0;-551.655273438;-25.4549369812;0.0;
2.15005421638;0.0;-551.655273438;-25.4549369812;0.0;
2.20006322861;0.0;-551.655273438;-25.4549369812;0.0;
2.25005221367;0.0;-551.655273438;-25.4549369812;0.0;
2.30003166199;0.0;-551.655273438;-25.4549369812;0.0;
2.3500649929;0.0;-551.655273438;-25.4549369812;0.0;
2.40006279945;0.0;-551.655273438;-25.4549369812;0.0;
2.45006966591;0.0;-551.655273438;-25.4549369812;0.0;
2.50006723404;0.0;-551.655273438;-25.4549369812;0.0;
2.55007481575;0.0;-551.655273438;-25.4549369812;0.0;
2.60007286072;0.0;-551.655273438;-25.4549369812;0.0;
2.65007162094;0.0;-551.655273438;-25.4549369812;0.0;
2.70005488396;0.0;-551.655273438;-25.4549369812;0.0;
2.75008487701;0.0;-551.655273438;-25.4549369812;0.0;
2.80005741119;0.0;-551.655273438;-25.4549369812;0.0;
2.85009026527;0.0;-551.655273438;-25.4549369812;0.0;
2.90009856224;0.0;-551.655273438;-25.4549369812;0.0;
2.9500875473;0.0;-551.655273438;-25.4549369812;0.0;
3.00010323524;0.0;-551.655273438;-25.4549369812;0.0;
3.05010008812;0.0;-551.655273438;-25.4549369812;0.0;
3.10008978844;0.0;-551.655273438;-25.4549369812;0.0;
3.15008640289;0.0;-551.655273438;-25.4549369812;0.0;
3.20008850098;0.0;-551.655273438;-25.4549369812;0.0;
3.25011062622;0.0;-551.655273438;-25.4549369812;0.0;
3.30010914803;0.0;-551.655273438;-25.4549369812;0.0;
3.35011529922;0.0;-551.655273438;-25.4549369812;0.0;
3.40010237694;0.0;-551.655273438;-25.4549369812;0.0;
3.45012068748;0.0;-551.655273438;-25.4549369812;0.0;
3.50010967255;0.0;-551.655273438;-25.4549369812;0.0;
3.55012559891;0.0;-551.655273438;-25.4549369812;0.0;
3.60009694099;0.0;-551.655273438;-25.4549369812;0.0;
3.65012288094;0.0;-551.655273438;-25.4549369812;0.0;
3.70012903214;0.0;-551.655273438;-25.4549369812;0.0;
3.75012731552;0.0;-551.655273438;-25.4549369812;0.0;
3.80013346672;0.0;-551.655273438;-25.4549369812;0.0;
3.85014033318;0.0;-551.655273438;-25.4549369812;0.0;
3.9001493454;0.0;-551.655273438;-25.4549369812;0.0;
3.95013809204;0.0;-551.655273438;-25.4549369812;0.0;
4.00015449524;0.0;-551.655273438;-25.4549369812;0.0;
4.05015087128;0.0;-551.655273438;-25.4549369812;0.0;
4.10015964508;0.0;-551.655273438;-25.4549369812;0.0;
4.15014839172;0.0;-551.655273438;-25.4549369812;0.0;
4.20016479492;0.0;-551.655273438;-25.4549369812;0.0;
4.25015306473;0.0;-551.655273438;-25.4549369812;0.0;
4.30016946793;0.0;-551.655273438;-25.4549369812;0.0;
4.35015821457;0.0;-551.655273438;-25.4549369812;0.0;
4.40017414093;0.0;-551.655273438;-25.4549369812;0.0;
4.45016288757;0.0;-551.655273438;-25.4549369812;0.0;
4.50018024445;0.0;-551.655273438;-25.4549369812;0.0;
4.55016803741;0.0;-551.655273438;-25.4549369812;0.0;
4.60018396378;0.0;-551.655273438;-25.4549369812;0.0;
4.65017318726;0.0;-551.655273438;-25.4549369812;0.0;
4.70019006729;0.0;-551.655273438;-25.4549369812;0.0;
4.75017881393;0.0;-551.655273438;-25.4549369812;0.0;
4.80015420914;0.0;-551.655273438;-25.4549369812;0.0;
4.85015916824;0.0;-551.655273438;-25.4549369812;0.0;
4.90021276474;0.0;-551.655273438;-25.4549369812;0.0;
4.95018863678;0.0;-551.655273438;-25.4549369812;0.0;
5.00019407272;0.0;-551.655273438;-25.4549369812;0.0;
5.05022335052;0.0;-551.655273438;-25.4549369812;0.0;
5.10020923615;0.0;-551.655273438;-25.4549369812;0.0;
5.15020656586;0.0;-551.655273438;-25.4549369812;0.0;
5.20020484924;0.0;-551.655273438;-25.4549369812;0.0;
5.25020360947;0.0;-551.655273438;-25.4549369812;0.0;
5.30020904541;0.0;-551.655273438;-25.4549369812;0.0;
5.35020875931;0.0;-551.655273438;-25.4549369812;0.0;
5.40021371841;0.0;-551.655273438;-25.4549369812;0.0;
5.45022201538;0.0;-551.655273438;-25.4549369812;0.0;
5.50021934509;0.0;-551.655273438;-25.4549369812;0.0;
5.55022621155;0.0;-551.655273438;-25.4549369812;0.0;
5.60023450851;0.0;-551.655273438;-25.4549369812;0.0;
5.65022373199;0.0;-551.655273438;-25.4549369812;0.0;
5.70020246506;0.0;-551.655273438;-25.4549369812;0.0;
5.75023651123;0.0;-551.655273438;-25.4549369812;0.0;
5.8002076149;0.0;-551.655273438;-25.4549369812;0.0;
5.85023450851;0.0;-551.655273438;-25.4549369812;0.0;
5.90023994446;0.0;-551.655273438;-25.4549369812;0.0;
5.95024681091;0.0;-551.655273438;-25.4549369812;0.0;
6.0002450943;0.0;-551.655273438;-25.4549369812;0.0;
6.05023336411;0.0;-551.655273438;-25.4549369812;0.0;
6.10023784637;0.0;-551.655273438;-25.4549369812;0.0;
6.15023517609;0.0;-551.655273438;-25.4549369812;0.0;
6.20025491714;0.0;-551.655273438;-25.4549369812;0.0;
6.25024175644;0.0;-551.655273438;-25.4549369812;0.0;
6.30024957657;0.0;-551.655273438;-25.4549369812;0.0;
6.35024833679;0.0;-551.655273438;-25.4549369812;0.0;
6.40026521683;0.0;-551.655273438;-25.4549369812;0.0;
6.45027208328;0.0;-551.655273438;-25.4549369812;0.0;
6.5002746582;0.0;-551.655273438;-25.4549369812;0.0;
6.55025815964;0.0;-551.655273438;-25.4549369812;0.0;
6.60027551651;0.0;-551.655273438;-25.4549369812;0.0;
6.65028238297;0.0;-551.655273438;-25.4549369812;0.0;
6.70028066635;0.0;-551.655273438;-25.4549369812;0.0;
6.75028753281;0.0;-551.655273438;-25.4549369812;0.0;
6.80027103424;0.0;-551.655273438;-25.4549369812;0.0;
6.85027551651;0.0;-551.655273438;-25.4549369812;0.0;
6.90027999878;0.0;-551.655273438;-25.4549369812;0.0;
6.95029735565;0.0;-551.655273438;-25.4549369812;0.0;
7.00029563904;0.0;-551.655273438;-25.4549369812;0.0;
7.05028390884;0.0;-551.655273438;-25.4549369812;0.0;
7.10028505325;0.0;-551.655273438;-25.4549369812;0.0;
7.15027761459;0.0;-551.655273438;-25.4549369812;0.0;
7.20029640198;0.0;-551.655273438;-25.4549369812;0.0;
7.25031280518;0.0;-551.655273438;-25.4549369812;0.0;
