Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Lane Number;Trip Meter;
0.0500020943582;0.252912968397;2935.72387695;-4002.76220703;-0.246696978807;0.0702536031604;0.000421532662585;0.0;32.0;0.0;3.0;0.0;
0.0999975576997;0.182450205088;2935.72827148;-4002.76220703;-0.50357490778;0.0506806112826;0.00036034808727;0.0;32.0;0.0;3.0;0.0;
0.150006577373;0.0822193548083;2935.73193359;-4002.76220703;-0.411619395018;0.0228387098759;0.000271155062364;0.0;32.0;0.0;3.0;0.0;
0.200011983514;0.0220131240785;2935.73413086;-4002.76220703;-0.346845448017;0.00611475668848;0.000200887181563;0.0;32.0;0.0;3.0;0.0;
0.250028550625;-0.0179688390344;2935.73486328;-4002.76220703;-0.0386866629124;-0.00499134417623;0.000122414523503;0.0;32.0;0.0;3.0;0.0;
0.300022184849;-0.011980487965;2935.73486328;-4002.76220703;0.0860767289996;-0.00332791334949;4.77825778944e-05;0.0;32.0;0.0;3.0;0.0;
0.350032418966;0.00713405804709;2935.734375;-4002.76220703;0.0846358686686;0.0019816828426;-1.56715850608e-05;0.0;32.0;0.0;3.0;0.0;
0.400021255016;0.0165379922837;2935.73388672;-4002.76220703;0.0247476976365;0.00459388690069;-3.97669537051e-05;0.0;32.0;0.0;3.0;0.0;
0.450021535158;-0.0176024213433;2935.73339844;-4002.76220703;-0.765898764133;-0.00488956132904;-0.000128442930873;0.0;32.0;0.0;3.0;0.0;
0.500027835369;-0.0985363125801;2935.73193359;-4002.76220703;-0.243741899729;-0.0273711979389;-0.000225856158067;0.0;32.0;0.0;3.0;0.0;
0.550022423267;-0.119344450533;2935.72949219;-4002.76220703;-0.00533111859113;-0.0331512354314;-0.000245104340138;0.0;32.0;0.0;3.0;0.0;
0.600029051304;-0.11104593426;2935.7277832;-4002.76220703;0.0890973284841;-0.03084609285;-0.00023417022021;0.0;32.0;0.0;3.0;0.0;
0.650028705597;-0.0919727012515;2935.72631836;-4002.76220703;0.122856140137;-0.025547971949;-0.000204118143301;0.0;32.0;0.0;3.0;0.0;
0.700037717819;-0.0707710236311;2935.72509766;-4002.76220703;0.118253327906;-0.0196586176753;-0.000164488432347;0.0;32.0;0.0;3.0;0.0;
0.750036537647;-0.0493059828877;2935.72412109;-4002.76220703;0.0933700576425;-0.0136961061507;-0.000117212541227;0.0;32.0;0.0;3.0;0.0;
0.800027191639;-0.0352421924472;2935.72363281;-4002.76220703;0.0700160637498;-0.00978949759156;-8.18664993858e-05;0.0;32.0;0.0;3.0;0.0;
0.850039184093;-0.0249259155244;2935.72314453;-4002.76220703;0.0503850318491;-0.00692386552691;-5.39479187864e-05;0.0;32.0;0.0;3.0;0.0;
0.900046408176;-0.0175806805491;2935.72290039;-4002.76220703;0.0355726182461;-0.0048835221678;-3.3698441257e-05;0.0;32.0;0.0;3.0;0.0;
0.95001989603;-0.0117135597393;2935.72265625;-4002.76220703;0.0235641170293;-0.00325376656838;-1.83553638635e-05;0.0;32.0;0.0;3.0;0.0;
1.00005626678;-0.00828631967306;2935.72241211;-4002.76220703;0.0165897496045;-0.00230175536126;-1.06438574221e-05;0.0;32.0;0.0;3.0;0.0;
1.05005574226;-0.00587062397972;2935.72216797;-4002.76220703;0.0117029389367;-0.00163072883151;-6.34059142612e-06;0.0;32.0;0.0;3.0;0.0;
1.10005807877;-0.00416643312201;2935.72216797;-4002.76220703;0.00824977550656;-0.0011573425727;-4.19448133471e-06;0.0;32.0;0.0;3.0;0.0;
1.15005540848;-0.00280375219882;2935.72216797;-4002.76220703;0.00547912949696;-0.000778820074629;-3.09702727463e-06;0.0;32.0;0.0;3.0;0.0;
1.20006382465;-0.00200796779245;2935.72216797;-4002.76220703;0.00384915084578;-0.000557768857107;-2.71530734608e-06;0.0;32.0;0.0;3.0;0.0;
1.25007045269;-0.00144933152478;2935.72192383;-4002.76220703;0.00269855558872;-0.000402592093451;-2.48722449214e-06;0.0;32.0;0.0;3.0;0.0;
1.30007314682;-0.00105693750083;2935.72192383;-4002.76220703;0.00189495051745;-0.000293593737297;-2.29543002206e-06;0.0;32.0;0.0;3.0;0.0;
1.35004091263;-0.000742332893424;2935.72192383;-4002.76220703;0.0012710444862;-0.000206203578273;-1.73603098119e-06;0.0;32.0;0.0;3.0;0.0;
1.40006256104;-0.000556491140742;2935.72192383;-4002.76220703;0.000906409695745;-0.000154580877279;-1.31788533508e-06;0.0;32.0;0.0;3.0;0.0;
1.45007276535;-0.000422840152169;2935.72192383;-4002.76220703;0.000661540892906;-0.000117455594591;-1.05760091174e-06;0.0;32.0;0.0;3.0;0.0;
1.50007820129;-0.000326087116264;2935.72192383;-4002.76220703;0.000472885760246;-9.0579756943e-05;-8.685984767e-07;0.0;32.0;0.0;3.0;0.0;
1.55007088184;-0.000245931470999;2935.72192383;-4002.76220703;0.000338863115758;-6.83143007336e-05;-6.72033650062e-07;0.0;32.0;0.0;3.0;0.0;
1.60008537769;-0.000195376895135;2935.72192383;-4002.76220703;0.000252291443758;-5.42713605682e-05;-5.65980769807e-07;0.0;32.0;0.0;3.0;0.0;
1.6500865221;-0.000156986294314;2935.72192383;-4002.76220703;0.000195911445189;-4.36073023593e-05;-4.51240936172e-07;0.0;32.0;0.0;3.0;0.0;
1.70009434223;-0.000126872619148;2935.72192383;-4002.76220703;0.000154672772624;-3.52423958248e-05;-2.95180740295e-07;0.0;32.0;0.0;3.0;0.0;
