Time;Speed;Position X;Position Y;Channel;
0.0500040352345;0.259168326855;6162.5546875;-10.1851511002;0.0;
0.222608759999;0.00209513306618;6162.54296875;-10.1852121353;0.0;
0.250039458275;-0.0158890299499;6162.54296875;-10.1852140427;0.0;
0.362458318472;0.00713557703421;6162.54345703;-10.185213089;0.0;
0.502882242203;-0.098535142839;6162.54589844;-10.1852006912;0.0;
0.55002361536;-0.118885725737;6162.54785156;-10.1851911545;0.0;
0.600025236607;-0.113459937274;6162.54931641;-10.1851825714;0.0;
0.65002477169;-0.0954747721553;6162.55126953;-10.185174942;0.0;
0.700037240982;-0.0707630962133;6162.55224609;-10.1851682663;0.0;
0.750020205975;-0.0520419180393;6162.55322266;-10.1851634979;0.0;
0.800029635429;-0.037302877754;6162.55371094;-10.1851606369;0.0;
0.850039064884;-0.0264130663127;6162.55419922;-10.1851577759;0.0;
0.900060594082;-0.0175797436386;6162.5546875;-10.1851558685;0.0;
0.950046539307;-0.0124114090577;6162.55517578;-10.1851549149;0.0;
1.00005245209;-0.00877810176462;6162.55517578;-10.1851539612;0.0;
1.05004835129;-0.00621815491468;6162.55517578;-10.1851530075;0.0;
1.100050807;-0.00416748737916;6162.55566406;-10.1851530075;0.0;
1.15006542206;-0.0029667345807;6162.55566406;-10.1851520538;0.0;
1.20005714893;-0.00212255096994;6162.55566406;-10.1851520538;0.0;
1.2500629425;-0.00152995355893;6162.55566406;-10.1851520538;0.0;
1.3000639677;-0.00105753098615;6162.55566406;-10.1851520538;0.0;
1.35007429123;-0.000780450354796;6162.55566406;-10.1851520538;0.0;
1.40005874634;-0.000583705492318;6162.55566406;-10.1851520538;0.0;
1.45007634163;-0.000443189579528;6162.55566406;-10.1851520538;0.0;
1.50007081032;-0.000327451620251;6162.55566406;-10.1851520538;0.0;
1.55006849766;-0.000255672261119;6162.55566406;-10.1851520538;0.0;
1.60008180141;-0.000202788520255;6162.55566406;-10.1851511002;0.0;
1.6500711441;-0.000162699609064;6162.55566406;-10.1851511002;0.0;
1.70015108585;-0.000126845450723;6162.55566406;-10.1851511002;0.0;
1.75009393692;-0.00010359341104;6162.55566406;-10.1851511002;0.0;
1.80007815361;-8.5208172095e-05;6162.55566406;-10.1851511002;0.0;
1.85008394718;-7.05397469574e-05;6162.55566406;-10.1851511002;0.0;
1.90010130405;-5.6753786339e-05;6162.55566406;-10.1851511002;0.0;
1.95009922981;-4.70519444207e-05;6162.55566406;-10.1851511002;0.0;
2.00009250641;-3.96422401536e-05;6162.55566406;-10.1851511002;0.0;
2.05009555817;-3.35088589054e-05;6162.55566406;-10.1851511002;0.0;
2.10010886192;-2.7507176128e-05;6162.55566406;-10.1851511002;0.0;
2.15010976791;-2.30606419791e-05;6162.55566406;-10.1851511002;0.0;
2.20017695427;-1.88226367754e-05;6162.55566406;-10.1851511002;0.0;
2.25012207031;-1.60580839292e-05;6162.55566406;-10.1851511002;0.0;
2.30011701584;-1.37978095154e-05;6162.55566406;-10.1851511002;0.0;
2.35011792183;-1.17042463899e-05;6162.55566406;-10.1851511002;0.0;
2.40010643005;-9.87429484667e-06;6162.55566406;-10.1851511002;0.0;
2.4501209259;-8.48131367093e-06;6162.55566406;-10.1851511002;0.0;
2.50011444092;-7.14084626452e-06;6162.55566406;-10.1851511002;0.0;
2.55012774467;-5.89697856412e-06;6162.55566406;-10.1851511002;0.0;
2.60012793541;-4.84325073558e-06;6162.55566406;-10.1851511002;0.0;
2.65011811256;-4.01444731324e-06;6162.55566406;-10.1851511002;0.0;
2.70012617111;-3.24651659867e-06;6162.55566406;-10.1851511002;0.0;
2.7501270771;-2.70293185167e-06;6162.55566406;-10.1851511002;0.0;
2.80014228821;-2.27136115427e-06;6162.55566406;-10.1851511002;0.0;
2.85013222694;-1.90973833014e-06;6162.55566406;-10.1851511002;0.0;
2.90014767647;-1.56545786467e-06;6162.55566406;-10.1851511002;0.0;
2.95015025139;-1.08772394469e-06;6162.55566406;-10.1851511002;0.0;
3.00013828278;-8.28083102533e-07;6162.55566406;-10.1851511002;0.0;
3.05018019676;-7.98432665761e-07;6162.55566406;-10.1851511002;0.0;
3.10014653206;-6.84187170918e-07;6162.55566406;-10.1851511002;0.0;
3.15014672279;-6.62826721509e-07;6162.55566406;-10.1851511002;0.0;
3.20016336441;-4.84297061121e-07;6162.55566406;-10.1851511002;0.0;
3.25015306473;-2.94402497047e-07;6162.55566406;-10.1851511002;0.0;
3.30015850067;-3.8049032014e-07;6162.55566406;-10.1851511002;0.0;
3.35017442703;-3.73093882899e-07;6162.55566406;-10.1851511002;0.0;
3.40015602112;-3.33866296387e-07;6162.55566406;-10.1851511002;0.0;
3.45017075539;-1.03615082025e-06;6162.55566406;-10.1851511002;0.0;
3.50016236305;-1.61874766036e-07;6162.55566406;-10.1851511002;0.0;
3.55018353462;-1.90151141055e-07;6162.55566406;-10.1851511002;0.0;
3.60018515587;-1.65433249322e-07;6162.55566406;-10.1851511002;0.0;
3.65018320084;-1.25691514086e-07;6162.55566406;-10.1851511002;0.0;
3.70018482208;-8.53069579421e-08;6162.55566406;-10.1851511002;0.0;
3.75017523766;-5.88543116464e-08;6162.55566406;-10.1851511002;0.0;
3.80018162727;-3.7569094502e-08;6162.55566406;-10.1851511002;0.0;
3.85017561913;-3.57102543092e-08;6162.55566406;-10.1851511002;0.0;
3.90019822121;-2.18621991621e-08;6162.55566406;-10.1851511002;0.0;
3.95019936562;-2.73182791943e-08;6162.55566406;-10.1851511002;0.0;
4.00019168854;2.33124950455e-07;6162.55566406;-10.1851511002;0.0;
4.05020618439;3.09195939963e-07;6162.55566406;-10.1851511002;0.0;
4.10020112991;-1.24287655723e-08;6162.55566406;-10.1851511002;0.0;
4.15019083023;2.48415062742e-07;6162.55566406;-10.1851511002;0.0;
4.20021009445;1.75848384742e-07;6162.55566406;-10.1851511002;0.0;
4.25021219254;-1.09354097333e-07;6162.55566406;-10.1851511002;0.0;
4.30019521713;-3.32814579451e-07;6162.55566406;-10.1851511002;0.0;
4.35020494461;-3.67703449911e-07;6162.55566406;-10.1851511002;0.0;
4.40021657944;-3.47949907109e-07;6162.55566406;-10.1851511002;0.0;
4.45022392273;-2.99328576148e-07;6162.55566406;-10.1851511002;0.0;
4.500228405;-2.33169075159e-07;6162.55566406;-10.1851511002;0.0;
4.55024719238;-1.68560262637e-07;6162.55566406;-10.1851511002;0.0;
4.60023927689;-1.07239628733e-07;6162.55566406;-10.1851511002;0.0;
4.65023326874;-3.91032628499e-08;6162.55566406;-10.1851511002;0.0;
4.70023965836;1.90546245449e-08;6162.55566406;-10.1851511002;0.0;
4.75022792816;8.1224854398e-08;6162.55566406;-10.1851511002;0.0;
4.80023765564;-3.42851658175e-09;6162.55566406;-10.1851511002;0.0;
4.85022735596;1.61743134441e-08;6162.55566406;-10.1851511002;0.0;
4.90022945404;8.09488511777e-08;6162.55566406;-10.1851511002;0.0;
