Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Lane Number;Cartesian Distance;Cartesian Distance;
111.188613892;78.2784118652;3511.18066406;-1.36771547794;-0.00625554937869;21.7440032959;-0.00564931053668;0.0;68.0;0.0;3.0;6.48445034027;6.48445034027;
111.222076416;78.2784118652;3511.18066406;-1.36771547794;-0.00625554937869;21.7440032959;-0.00564931053668;0.0;68.0;0.0;3.0;6.48445034027;6.48445034027;
111.249351501;78.2790756226;3512.26782227;-1.35532605648;-0.00858925096691;21.7441883087;-0.00571247749031;0.0;68.0;0.0;3.0;6.48432445526;6.48432445526;
111.299316406;78.2797164917;3513.35498047;-1.34267365932;-0.00147684500553;21.7443656921;-0.00577603979036;0.0;68.0;0.0;3.0;6.48484182358;6.48484182358;
111.349334717;78.2803115845;3514.44238281;-1.32975614071;-0.0108305420727;21.7445316315;-0.0058328951709;0.0;68.0;0.0;3.0;6.38472127914;6.38472127914;
111.399345398;78.2809677124;3515.52954102;-1.31656980515;0.00162331620231;21.7447128296;-0.00589226419106;0.0;68.0;0.0;3.0;6.26406431198;6.26406431198;
111.449333191;78.2815933228;3516.61669922;-1.30311238766;-0.00477425009012;21.7448863983;-0.00595162576064;0.0;68.0;0.0;3.0;6.15777778625;6.15777778625;
111.499336243;78.2822265625;3517.70385742;-1.28938066959;-0.00775285670534;21.7450637817;-0.00601190049201;0.0;68.0;0.0;3.0;6.0565905571;6.0565905571;
111.549354553;78.2828445435;3518.79101562;-1.27537178993;0.0109231257811;21.7452354431;-0.00607236800715;0.0;68.0;0.0;3.0;5.95668458939;5.95668458939;
111.599334717;78.2834625244;3519.87817383;-1.26108360291;0.0366778895259;21.7454051971;-0.00613348605111;0.0;68.0;0.0;3.0;5.85704469681;5.85704469681;
111.649375916;78.283996582;3520.96533203;-1.24651348591;0.0115289194509;21.7455539703;-0.00619091419503;0.0;68.0;0.0;3.0;5.75756978989;5.75756978989;
111.699371338;78.2846298218;3522.05249023;-1.23165762424;-0.0152884507552;21.7457313538;-0.00625588884577;0.0;68.0;0.0;3.0;5.65800237656;5.65800237656;
111.749328613;78.2852020264;3523.13989258;-1.21651434898;0.00559683283791;21.7458896637;-0.00631599733606;0.0;68.0;0.0;3.0;5.55855846405;5.55855846405;
111.799354553;78.2858505249;3524.22705078;-1.20108020306;0.0264260210097;21.7460689545;-0.00637803087011;0.0;68.0;0.0;3.0;5.45920705795;5.45920705795;
111.849327087;78.2864074707;3525.31420898;-1.18535280228;-0.0217905901372;21.7462253571;-0.00644122250378;0.0;68.0;0.0;3.0;5.35975503922;5.35975503922;
111.899360657;78.2870178223;3526.40136719;-1.16932928562;-0.00471292901784;21.7463932037;-0.0065070069395;0.0;68.0;0.0;3.0;5.26043558121;5.26043558121;
111.949356079;78.2876052856;3527.48876953;-1.15300762653;0.033330168575;21.7465572357;-0.00656510842964;0.0;68.0;0.0;3.0;5.16098690033;5.16098690033;
111.999359131;78.2881317139;3528.57592773;-1.13638448715;-0.0126806776971;21.7467021942;-0.00662474660203;0.0;68.0;0.0;3.0;5.06165504456;5.06165504456;
