Time;Acceleration X;Acceleration Y;Position X;Position Y;
0.05000660941;0.0;0.0;-900.086914062;194.760879517;
0.100008703768;0.0;0.0;-900.086914062;194.760879517;
0.150011405349;2.0352408886;-5.40293967788e-06;-900.082519531;194.760879517;
0.199969515204;1.4827529192;-3.27836096403e-06;-900.07434082;194.760879517;
0.249965593219;1.39125144482;-1.96525388674e-06;-900.06262207;194.760879517;
0.299973100424;1.39229118824;1.057609893e-06;-900.047424316;194.760879517;
0.349973380566;1.41219997406;1.91280159925e-05;-900.028747559;194.760879517;
0.39999204874;1.43617415428;3.30174079863e-05;-900.006591797;194.760879517;
0.449985414743;1.46134018898;0.000118652948004;-899.980773926;194.760879517;
0.499982088804;0.797786355019;0.00170547224116;-899.951904297;194.760879517;
0.549984455109;-4.65103769302;0.0379127003253;-899.921081543;194.760879517;
0.599992871284;-0.00010469451081;1.35741875056e-05;-899.888183594;194.760879517;
0.650004327297;0.851741969585;0.0034986298997;-899.853149414;194.760879517;
0.699991643429;0.865501224995;0.00380161544308;-899.815917969;194.760879517;
0.749994039536;0.880906522274;0.00456740520895;-899.776489258;194.760879517;
0.799996137619;0.896451056004;0.00469214934856;-899.734802246;194.760848999;
0.849999129772;0.912292957306;0.00546108791605;-899.690856934;194.760787964;
0.900001525879;0.928335666656;0.00519479811192;-899.64465332;194.760696411;
0.950004220009;0.944696187973;0.00590679282323;-899.596008301;194.760559082;
1.000020504;0.961227059364;0.00506829796359;-899.545043945;194.760391235;
1.05002260208;0.975991427898;0.00496877450496;-899.491577148;194.760162354;
1.10002493858;0.989860773087;0.00405928306282;-899.43572998;194.759857178;
1.15001356602;0.999655067921;0.0031494339928;-899.377319336;194.759475708;
1.20001554489;1.00266289711;0.00194101897068;-899.31640625;194.759002686;
1.25002038479;1.00556087494;0.000407420680858;-899.253051758;194.758407593;
1.30003392696;1.00848889351;0.000468275335152;-899.187133789;194.757675171;
1.35003638268;1.01095950603;-0.00371909397654;-899.118652344;194.756774902;
1.40002548695;1.01342964172;-0.00635214336216;-899.047729492;194.755691528;
1.4500426054;1.01574039459;-0.00937633961439;-898.974182129;194.754379272;
1.50004506111;1.01783561707;-0.0128326844424;-898.898132324;194.752822876;
1.5500420332;1.01976251602;-0.0166840944439;-898.819519043;194.750991821;
1.60003566742;1.02146220207;-0.0209764912724;-898.73840332;194.748825073;
1.65005254745;1.0234259367;-0.0218933131546;-898.654724121;194.746307373;
1.70004951954;-11.8496580124;0.806214392185;-898.568481445;194.743362427;
1.7500500679;-7.42713594437;0.533773064613;-898.479675293;194.739974976;
1.80005908012;1.02699100971;-0.0423943176866;-898.388366699;194.736099243;
1.8500726223;1.02753925323;-0.0487789586186;-898.294433594;194.731658936;
1.90004909039;1.02786457539;-0.0555464737117;-898.198059082;194.726608276;
1.95005118847;1.02896893024;-0.0569869577885;-898.099060059;194.720901489;
2.00005412102;1.02789092064;-0.0701470822096;-897.997497559;194.714477539;
2.05006599426;1.02882659435;-0.0716327950358;-897.893493652;194.707275391;
2.10006904602;1.02721476555;-0.0860142037272;-897.78692627;194.69921875;
2.1500620842;1.02808213234;-0.0874431729317;-897.67791748;194.6902771;
2.20006299019;1.02603626251;-0.102900654078;-897.566345215;194.680343628;
2.25006651878;1.023452878;-0.111628256738;-897.452331543;194.669387817;
2.30007791519;1.01956617832;-0.117023184896;-897.33581543;194.657318115;
2.35008049011;1.01571953297;-0.125622078776;-897.21685791;194.644073486;
2.40007376671;1.01386976242;-0.126133814454;-897.095581055;194.629592896;
2.45007634163;1.00832164288;-0.142879188061;-896.971862793;194.613800049;
2.50007724762;1.00485301018;-0.151448488235;-896.84576416;194.59664917;
2.55009555817;1.0015951395;-0.159917607903;-896.717346191;194.578048706;
2.6001086235;0.998587071896;-0.168239116669;-896.586608887;194.557952881;
2.65008473396;0.998187303543;-0.167448833585;-896.453613281;194.5362854;
2.70008826256;0.99348628521;-0.184246942401;-896.318359375;194.513015747;
2.75009036064;0.99518352747;-0.191837325692;-896.180847168;194.488052368;
2.80009198189;0.998870790005;-0.199121788144;-896.04119873;194.461349487;
2.85009551048;1.0029810667;-0.206054478884;-895.899230957;194.432861328;
2.90010666847;1.00739407539;-0.203162670135;-895.755187988;194.402526855;
2.95009875298;1.01259493828;-0.218641370535;-895.608947754;194.370315552;
3.00010085106;1.01796221733;-0.214655086398;-895.460571289;194.336166382;
3.05011892319;1.02417135239;-0.229129195213;-895.309936523;194.300033569;
3.10010719299;1.03085744381;-0.223444670439;-895.157226562;194.261886597;
3.1501083374;-10.7675828934;0.822491407394;-895.002380371;194.221694946;
3.200111866;1.04634928703;-0.239503189921;-894.845336914;194.179412842;
3.25012230873;1.05400323868;-0.232282742858;-894.686218262;194.135040283;
3.30012512207;1.06304168701;-0.242599889636;-894.524902344;194.088546753;
3.35013413429;1.07605528831;-0.232784092426;-894.361450195;194.039916992;
3.40012025833;-10.5422334671;0.00923126842827;-894.195739746;193.989151001;
3.45012354851;1.09524512291;-0.23429878056;-894.027832031;193.936218262;
3.50015163422;1.1091760397;-0.220856934786;-893.857788086;193.881210327;
3.55014300346;1.11629760265;-0.214123889804;-893.68548584;193.824081421;
3.60013103485;-10.5186033249;0.00923215784132;-893.510925293;193.764892578;
3.6501584053;1.13658177853;-0.19651658833;-893.33416748;193.703674316;
3.70015048981;-10.5059862137;0.00923461094499;-893.154907227;193.640426636;
3.75015163422;-4.61681938171;-0.195987120271;-892.973266602;193.57522583;
3.80016541481;1.17730021477;-0.166042879224;-892.789306641;193.508148193;
