Time;Speed;Position X;Position Y;Channel;
0.0499629415572;0.0;-880.240966797;194.760925293;0.0;
0.227618023753;0.727170884609;-880.228271484;194.760925293;0.0;
0.249942705035;0.727170884609;-880.228271484;194.760925293;0.0;
0.299967378378;1.30853009224;-880.208496094;194.760925293;0.0;
0.349958330393;1.95959448814;-880.17590332;194.760925293;0.0;
0.399974882603;1.95959448814;-880.17590332;194.760925293;0.0;
0.449962228537;2.55533623695;-880.129272461;194.760925293;0.0;
0.49997484684;3.12966036797;-880.069396973;194.760925293;0.0;
0.549971818924;3.12966036797;-880.069396973;194.760925293;0.0;
0.59997934103;3.75095033646;-879.993469238;194.760925293;0.0;
0.649969696999;3.75095033646;-879.993469238;194.760925293;0.0;
0.699974477291;4.42530441284;-879.898742676;194.760925293;0.0;
0.749974787235;4.42530441284;-879.898742676;194.760925293;0.0;
0.800019323826;5.13975715637;-879.782775879;194.760925293;0.0;
0.849978983402;5.89681482315;-879.641601562;194.760925293;0.0;
0.89999550581;5.89681482315;-879.641601562;194.760925293;0.0;
0.949981331825;6.68453359604;-879.474731445;194.760925293;0.0;
0.99999576807;6.68453359604;-879.474731445;194.760925293;0.0;
1.04999220371;7.5063252449;-879.278808594;194.760925293;0.0;
1.0999764204;7.5063252449;-879.278808594;194.760925293;0.0;
1.14998936653;7.5063252449;-879.278808594;194.760925293;0.0;
1.20000386238;8.36574363708;-879.050170898;194.760925293;0.0;
1.24998247623;8.36574363708;-879.050170898;194.760925293;0.0;
1.30001199245;9.25724697113;-878.787475586;194.760925293;0.0;
1.35000014305;9.25724697113;-878.787475586;194.760925293;0.0;
1.400000453;10.1323690414;-878.50402832;194.760925293;0.0;
1.45000982285;10.1323690414;-878.50402832;194.760925293;0.0;
1.50003540516;11.0190143585;-878.194885254;194.760925293;0.0;
1.55002307892;11.0190143585;-878.194885254;194.760925293;0.0;
1.6000212431;11.9174203873;-877.862121582;194.760925293;0.0;
1.65001726151;11.9174203873;-877.862121582;194.760925293;0.0;
1.70001935959;12.8286809921;-877.505554199;194.760925293;0.0;
1.75003111362;12.8286809921;-877.505554199;194.760925293;0.0;
1.80006062984;13.7656860352;-877.119750977;194.760925293;0.0;
1.85002660751;13.7656860352;-877.119750977;194.760925293;0.0;
1.90003705025;14.721570015;-876.706848145;194.760925293;0.0;
1.95003581047;14.721570015;-876.706848145;194.760925293;0.0;
2.00003767014;15.6885156631;-876.270202637;194.760925293;0.0;
2.05002880096;15.6885156631;-876.270202637;194.760925293;0.0;
2.10005760193;16.6941585541;-875.796630859;194.760925293;0.0;
2.15003824234;16.6941585541;-875.796630859;194.760925293;0.0;
2.20008707047;17.7069473267;-875.300415039;194.760925293;0.0;
2.25005102158;17.7069473267;-875.300415039;194.760925293;0.0;
2.30008220673;18.7452297211;-874.772521973;194.760925293;0.0;
2.350055933;18.7452297211;-874.772521973;194.760925293;0.0;
2.40004897118;19.4972801208;-874.223632812;194.760925293;0.0;
2.45005655289;19.4972801208;-874.223632812;194.760925293;0.0;
2.50009083748;20.2274417877;-873.655944824;194.760925293;0.0;
2.55006480217;20.2274417877;-873.655944824;194.760925293;0.0;
2.60005307198;20.2274417877;-873.655944824;194.760925293;0.0;
2.65006899834;20.9735050201;-873.060424805;194.760925293;0.0;
2.70006966591;20.9735050201;-873.060424805;194.760925293;0.0;
2.75005602837;21.7261447906;-872.446533203;194.760925293;0.0;
2.80007529259;21.7261447906;-872.446533203;194.760925293;0.0;
2.85007858276;22.4876022339;-871.812744141;194.760925293;0.0;
2.90006232262;22.4876022339;-871.812744141;194.760925293;0.0;
2.95006752014;23.2670097351;-871.151245117;194.760925293;0.0;
3.00013923645;23.2670097351;-871.151245117;194.760925293;0.0;
3.05007743835;24.0481719971;-870.475341797;194.760925293;0.0;
3.10011601448;24.0481719971;-870.475341797;194.760925293;0.0;
3.15007519722;24.8527889252;-869.766479492;194.760925293;0.0;
3.20012021065;24.8527889252;-869.766479492;194.760925293;0.0;
3.25009441376;25.6643123627;-869.038818359;194.760925293;0.0;
3.30012512207;25.6643123627;-869.038818359;194.760925293;0.0;
3.35008311272;26.4868488312;-868.288574219;194.760925293;0.0;
3.40010118484;26.4868488312;-868.288574219;194.760925293;0.0;
3.4500887394;27.316734314;-867.519042969;194.760925293;0.0;
3.50012040138;27.316734314;-867.519042969;194.760925293;0.0;
3.55014419556;28.1713676453;-866.714172363;194.760894775;0.0;
3.60012388229;28.1713676453;-866.714172363;194.760894775;0.0;
3.65011000633;29.0340671539;-865.88861084;194.760437012;0.0;
3.70011281967;29.0340671539;-865.88861084;194.760437012;0.0;
3.75009942055;29.9057216644;-865.041687012;194.759017944;0.0;
3.80008888245;29.9057216644;-865.041687012;194.759017944;0.0;
3.85011982918;30.7943134308;-864.165283203;194.755828857;0.0;
3.90014982224;30.7943134308;-864.165283203;194.755828857;0.0;
3.95015692711;31.6898403168;-863.268920898;194.750030518;0.0;
4.00014162064;31.6898403168;-863.268920898;194.750030518;0.0;
4.05011224747;32.5999221802;-862.344787598;194.74055481;0.0;
4.10015726089;32.5999221802;-862.344787598;194.74055481;0.0;
4.15011787415;32.5999221802;-862.344787598;194.74055481;0.0;
4.20014810562;33.5192680359;-861.398071289;194.726425171;0.0;
4.25013589859;33.5192680359;-861.398071289;194.726425171;0.0;
4.30013370514;34.4516525269;-860.424743652;194.706588745;0.0;
4.35013961792;34.4516525269;-860.424743652;194.706588745;0.0;
4.40016937256;35.4038696289;-859.417663574;194.679885864;0.0;
4.45014333725;35.4038696289;-859.417663574;194.679885864;0.0;
4.50017404556;36.3631782532;-858.390380859;194.645889282;0.0;
4.55013275146;36.3631782532;-858.390380859;194.645889282;0.0;
4.60017776489;37.3410606384;-857.330749512;194.603607178;0.0;
4.65015172958;37.3410606384;-857.330749512;194.603607178;0.0;
