Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Lane Number;Disappear Radius (Behind);
0.700035333633;2.36429548264;1616.20727539;-1.74998891354;11.0783424377;0.656748771667;2.37404194081e-07;0.0;64.0;0.0;3.0;250.0;
0.750044047832;2.48128914833;1616.24072266;-1.74998903275;11.0958042145;0.689247012138;2.19474131882e-05;0.0;64.0;0.0;3.0;250.0;
0.800022065639;2.59674406052;1616.27587891;-1.74998891354;11.0480003357;0.721317768097;7.8342109191e-06;0.0;64.0;0.0;3.0;250.0;
0.850038588047;2.71067547798;1616.31274414;-1.74998915195;11.0549936295;0.752965390682;1.40300280691e-05;0.0;64.0;0.0;3.0;250.0;
0.900032579899;2.82287931442;1616.35107422;-1.74998927116;11.0405263901;0.784133136272;6.1886844378e-06;0.0;64.0;0.0;3.0;250.0;
0.950037956238;2.93297171593;1616.39086914;-1.74998891354;10.968870163;0.814714372158;-6.02597765464e-06;0.0;64.0;0.0;3.0;250.0;
1.000035882;3.0411837101;1616.43225098;-1.74998915195;11.0439004898;0.844773232937;-6.86459452481e-06;0.0;64.0;0.0;3.0;250.0;
1.05004310608;3.14675116539;1616.47509766;-1.74998939037;11.0178394318;0.874097526073;1.66928984981e-05;0.0;64.0;0.0;3.0;250.0;
1.10005390644;3.24954080582;1616.51928711;-1.74998927116;11.0078496933;0.902650237083;-9.32031252887e-06;0.0;64.0;0.0;3.0;250.0;
1.1500544548;3.34935808182;1616.56494141;-1.74998927116;11.0144844055;0.930377244949;-2.16335974983e-05;0.0;64.0;0.0;3.0;250.0;
1.20004177094;3.44591593742;1616.61193848;-1.74998891354;11.0612211227;0.957198858261;1.29488462335e-05;0.0;64.0;0.0;3.0;250.0;
1.25005507469;3.5390586853;1616.66027832;-1.74998879433;10.9824266434;0.983071863651;-6.1320201894e-06;0.0;64.0;0.0;3.0;250.0;
1.3000562191;3.62885499001;1616.70996094;-1.74998819828;11.0026359558;1.008015275;6.20589025857e-06;0.0;64.0;0.0;3.0;250.0;
1.350050807;3.71604061127;1616.76074219;-1.74998819828;11.0533266068;1.03223347664;7.24532083041e-06;0.0;64.0;0.0;3.0;250.0;
1.40005946159;3.80124115944;1616.81286621;-1.74998831749;11.0611963272;1.05590033531;-2.05369706237e-05;0.0;64.0;0.0;3.0;250.0;
1.45006346703;3.88510155678;1616.86608887;-1.74998819828;11.0975284576;1.07919490337;2.55406803262e-06;0.0;64.0;0.0;3.0;250.0;
1.50006878376;3.96813178062;1616.92041016;-1.74998795986;11.0564832687;1.10225880146;-9.88611463981e-06;0.0;64.0;0.0;3.0;250.0;
1.55006098747;4.05080461502;1616.97595215;-1.74998795986;11.0670251846;1.12522351742;-2.24210862143e-06;0.0;64.0;0.0;3.0;250.0;
1.60007965565;4.13341474533;1617.03259277;-1.74998819828;11.0855903625;1.14817070961;-1.57525539635e-06;0.0;64.0;0.0;3.0;250.0;
1.65007865429;4.21625423431;1617.0904541;-1.74998772144;11.0536155701;1.17118167877;-6.6444345066e-06;0.0;64.0;0.0;3.0;250.0;
1.70008230209;4.29945039749;1617.14941406;-1.74998795986;11.0513029099;1.19429183006;2.09561385418e-05;0.0;64.0;0.0;3.0;250.0;
1.75007987022;4.38326740265;1617.20959473;-1.74998784065;11.0519237518;1.21757423878;1.49212419274e-05;0.0;64.0;0.0;3.0;250.0;
1.80008685589;4.46768808365;1617.27087402;-1.74998784065;11.0383329391;1.24102449417;2.38899838223e-06;0.0;64.0;0.0;3.0;250.0;
1.85009276867;4.55290603638;1617.33337402;-1.74998736382;11.0042963028;1.26469612122;-4.81095958094e-06;0.0;64.0;0.0;3.0;250.0;
1.90009856224;4.63904619217;1617.39709473;-1.74998736382;10.9729604721;1.28862392902;-1.91979893316e-06;0.0;64.0;0.0;3.0;250.0;
1.9500939846;4.72614574432;1617.46203613;-1.74998700619;10.9518918991;1.3128182888;-4.46461490355e-06;0.0;64.0;0.0;3.0;250.0;
2.00008702278;4.81426477432;1617.52819824;-1.74998748302;10.9334583282;1.33729577065;8.56357200973e-06;0.0;64.0;0.0;3.0;250.0;
2.05007910728;4.90344142914;1617.59558105;-1.74998760223;10.8848085403;1.36206710339;-2.46493914347e-06;0.0;64.0;0.0;3.0;250.0;
2.10010385513;4.99384450912;1617.66418457;-1.74998724461;10.8798246384;1.38717901707;-2.55062914221e-05;0.0;64.0;0.0;3.0;250.0;
2.15010666847;5.08377313614;1617.73400879;-1.74998760223;10.7832069397;1.41215920448;2.10280995816e-05;0.0;64.0;0.0;3.0;250.0;
2.20010495186;5.1747508049;1617.80517578;-1.74998736382;10.6981525421;1.4374307394;4.74758417113e-06;0.0;64.0;0.0;3.0;250.0;
2.25011920929;5.26699256897;1617.87756348;-1.74998736382;10.6313867569;1.46305346489;-6.68125994707e-06;0.0;64.0;0.0;3.0;250.0;
2.3001101017;5.36049175262;1617.95129395;-1.74998724461;10.5081958771;1.48902547359;-3.59731689059e-06;0.0;64.0;0.0;3.0;250.0;
2.35011696815;5.45530033112;1618.02624512;-1.74998724461;10.4107751846;1.51536118984;-1.21096354633e-05;0.0;64.0;0.0;3.0;250.0;
2.40011548996;5.55140972137;1618.10266113;-1.74998736382;10.2840108871;1.54205822945;3.60001877198e-06;0.0;64.0;0.0;3.0;250.0;
2.45010566711;5.64876413345;1618.18029785;-1.74998700619;10.1114797592;1.5691010952;-2.73811110674e-05;0.0;64.0;0.0;3.0;250.0;
2.50012421608;5.74753236771;1618.25939941;-1.74998724461;9.9568195343;1.59653675556;-1.91447929865e-06;0.0;64.0;0.0;3.0;250.0;
2.55010318756;5.84758424759;1618.33984375;-1.7499871254;9.75163269043;1.62432897091;-1.74008600879e-05;0.0;64.0;0.0;3.0;250.0;
2.60012221336;5.94896650314;1618.42163086;-1.7499871254;9.50996589661;1.65249073505;3.30744614985e-06;0.0;64.0;0.0;3.0;250.0;
2.65012669563;6.05173921585;1618.50488281;-1.74998724461;9.2328748703;1.68103861809;9.3414209914e-06;0.0;64.0;0.0;3.0;250.0;
2.70013451576;6.1558008194;1618.58959961;-1.74998748302;8.84689044952;1.70994472504;4.70460872748e-06;0.0;64.0;0.0;3.0;250.0;
2.75012874603;6.26098918915;1618.67578125;-1.74998760223;8.11348247528;1.73916363716;5.86765827393e-06;0.0;64.0;0.0;3.0;250.0;
2.80013084412;6.36516094208;1618.76342773;-1.74998748302;4.46408319473;1.76810026169;1.04328300949e-05;0.0;64.0;0.0;3.0;250.0;
2.85013318062;6.47361803055;1618.85253906;-1.74998795986;4.12556266785;1.79822719097;3.42454336533e-06;0.0;64.0;0.0;3.0;250.0;
2.90013885498;6.58359336853;1618.9432373;-1.74998784065;3.75652718544;1.82877588272;2.23139650188e-05;0.0;64.0;0.0;3.0;250.0;
2.95013213158;6.69487667084;1619.03552246;-1.74998784065;3.23488378525;1.85968792439;-2.29449915423e-06;0.0;64.0;0.0;3.0;250.0;
3.0001411438;6.8073964119;1619.12927246;-1.74998795986;2.67149400711;1.89094340801;4.36278787674e-06;0.0;64.0;0.0;3.0;250.0;
3.05013680458;6.92149114609;1619.22460938;-1.74998807907;2.32929706573;1.92263638973;1.09736911327e-05;0.0;64.0;0.0;3.0;250.0;
3.10015439987;7.03599405289;1619.3215332;-1.74998831749;0.973307132721;1.95444273949;5.97097823629e-06;0.0;64.0;0.0;3.0;250.0;
3.15013813972;7.15278911591;1619.42016602;-1.74998831749;0.706846058369;1.98688590527;-1.35152440635e-05;0.0;64.0;0.0;3.0;250.0;
3.20015120506;7.27081298828;1619.52026367;-1.7499884367;0.60345518589;2.01967024803;-7.35741923563e-06;0.0;64.0;0.0;3.0;250.0;
3.25015711784;7.39052629471;1619.62219238;-1.74998831749;0.961144268513;2.05292391777;-2.37240183196e-05;0.0;64.0;0.0;3.0;250.0;
3.30016136169;7.51088380814;1619.72570801;-1.7499884367;0.707359075546;2.08635663986;-1.29706777443e-05;0.0;64.0;0.0;3.0;250.0;
3.35015916824;7.63259458542;1619.83081055;-1.74998855591;0.578537344933;2.12016510963;2.16958051169e-05;0.0;64.0;0.0;3.0;250.0;
3.40017056465;7.75573158264;1619.93774414;-1.74998855591;0.7651039958;2.15436983109;-3.01143563775e-06;0.0;64.0;0.0;3.0;250.0;
3.4501543045;7.8799943924;1620.04638672;-1.74998867512;0.684575974941;2.18888735771;6.18886770098e-06;0.0;64.0;0.0;3.0;250.0;
3.5001604557;8.00542545319;1620.15673828;-1.74998903275;0.582674860954;2.22372937202;1.9151790184e-05;0.0;64.0;0.0;3.0;250.0;
3.55016970634;8.13235282898;1620.26879883;-1.74998891354;0.651739180088;2.25898694992;5.85946963838e-06;0.0;64.0;0.0;3.0;250.0;
3.60018229485;8.26038360596;1620.38269043;-1.74998891354;0.712970077991;2.29455089569;5.18300385011e-06;0.0;64.0;0.0;3.0;250.0;
3.65017032623;8.38967418671;1620.49841309;-1.74998903275;0.735449910164;2.33046507835;-2.25120638788e-05;0.0;64.0;0.0;3.0;250.0;
3.70016479492;8.52001953125;1620.61584473;-1.74998927116;0.670039534569;2.36667203903;1.00854686025e-05;0.0;64.0;0.0;3.0;250.0;
3.75017166138;8.65162944794;1620.73510742;-1.74998939037;0.741636633873;2.4032304287;2.86964427687e-06;0.0;64.0;0.0;3.0;250.0;
3.80017352104;8.78423500061;1620.85620117;-1.74998950958;0.678383231163;2.44006538391;9.01697694644e-06;0.0;64.0;0.0;3.0;250.0;
3.85018157959;8.91805458069;1620.97924805;-1.74998962879;0.747757136822;2.477237463;6.63684522806e-06;0.0;64.0;0.0;3.0;250.0;
3.90019273758;9.05293083191;1621.10400391;-1.74998962879;0.741036057472;2.51470303535;-9.71555800788e-06;0.0;64.0;0.0;3.0;250.0;
3.95017981529;9.18892288208;1621.23071289;-1.74998986721;0.764121353626;2.55247855186;-1.29344507513e-05;0.0;64.0;0.0;3.0;250.0;
4.00018835068;9.3261089325;1621.359375;-1.749989748;0.806852400303;2.59058594704;-1.4734198885e-05;0.0;64.0;0.0;3.0;250.0;
4.05012512207;9.46420860291;1621.48986816;-1.74998986721;0.786002159119;2.62894678116;-1.84103082574e-05;0.0;64.0;0.0;3.0;250.0;
4.10019254684;9.60350990295;1621.62231445;-1.74999022484;0.805529415607;2.66764163971;-1.09498401457e-07;0.0;64.0;0.0;3.0;250.0;
4.15019035339;9.74397563934;1621.75671387;-1.74999046326;0.820865869522;2.70665979385;-8.35635148633e-07;0.0;64.0;0.0;3.0;250.0;
4.20020294189;9.8855009079;1621.89306641;-1.74999046326;0.816130936146;2.74597239494;-3.21138099935e-06;0.0;64.0;0.0;3.0;250.0;
4.25019598007;10.0281534195;1622.03137207;-1.74999058247;0.695546686649;2.78559827805;-9.44499515754e-06;0.0;64.0;0.0;3.0;250.0;
4.30020236969;10.1719760895;1622.17175293;-1.74999082088;0.783897578716;2.82554888725;-3.88782564187e-06;0.0;64.0;0.0;3.0;250.0;
4.35020637512;10.3169603348;1622.31408691;-1.7499910593;0.80132818222;2.86582231522;5.90348736296e-06;0.0;64.0;0.0;3.0;250.0;
4.4001750946;10.4632320404;1622.45837402;-1.74999141693;0.883180618286;2.90645337105;7.25998506823e-06;0.0;64.0;0.0;3.0;250.0;
4.45020627975;10.6104602814;1622.6048584;-1.74999165535;0.777724087238;2.94735002518;8.679826351e-06;0.0;64.0;0.0;3.0;250.0;
4.5002117157;10.7590665817;1622.7532959;-1.74999177456;0.873947739601;2.98862957954;3.55937982022e-06;0.0;64.0;0.0;3.0;250.0;
4.55020666122;10.9087944031;1622.90380859;-1.74999177456;0.783377468586;3.03022074699;4.66955634693e-06;0.0;64.0;0.0;3.0;250.0;
4.60022592545;11.0597858429;1623.05639648;-1.74999177456;0.836618959904;3.07216262817;-5.44262638869e-06;0.0;64.0;0.0;3.0;250.0;
4.65022134781;11.2120428085;1623.21105957;-1.74999213219;0.873322308064;3.11445641518;-6.59405304759e-06;0.0;64.0;0.0;3.0;250.0;
4.7002158165;11.3655958176;1623.36791992;-1.74999213219;0.838616847992;3.15710997581;-1.18879206639e-05;0.0;64.0;0.0;3.0;250.0;
4.75022935867;11.5204381943;1623.52685547;-1.74999260902;0.913093149662;3.20012164116;-6.36167487755e-06;0.0;64.0;0.0;3.0;250.0;
4.80022764206;11.6765022278;1623.68798828;-1.74999248981;0.919283747673;3.24347281456;-8.26023824629e-06;0.0;64.0;0.0;3.0;250.0;
4.85024118423;11.8339195251;1623.85131836;-1.74999308586;0.880845665932;3.28719997406;6.90641002166e-07;0.0;64.0;0.0;3.0;250.0;
4.90021705627;11.9926328659;1624.0168457;-1.74999344349;0.784629106522;3.3312869072;3.29549516209e-06;0.0;64.0;0.0;3.0;250.0;
4.95020103455;12.1528577805;1624.18457031;-1.74999368191;0.79074716568;3.37579393387;-7.49501577957e-06;0.0;64.0;0.0;3.0;250.0;
5.00023269653;12.3145103455;1624.35449219;-1.74999380112;0.910124719143;3.42069721222;2.29288457376e-06;0.0;64.0;0.0;3.0;250.0;
5.05015277863;12.4775104523;1624.5267334;-1.74999439716;0.907781898975;3.46597504616;1.09951961349e-05;0.0;64.0;0.0;3.0;250.0;
5.10021448135;12.6419820786;1624.70117188;-1.74999463558;0.909406423569;3.51166176796;-5.21308538737e-06;0.0;64.0;0.0;3.0;250.0;
5.15024280548;12.8079338074;1624.87805176;-1.74999463558;0.880914390087;3.55775952339;8.978483379e-07;0.0;64.0;0.0;3.0;250.0;
5.20021009445;12.9754314423;1625.05712891;-1.74999499321;0.951931476593;3.60428643227;2.45640308094e-06;0.0;64.0;0.0;3.0;250.0;
5.250248909;13.1445245743;1625.23852539;-1.74999523163;0.968359947205;3.6512567997;3.38841209668e-06;0.0;64.0;0.0;3.0;250.0;
5.30028533936;13.3151283264;1625.42236328;-1.74999558926;0.931876301765;3.69864678383;1.39596735949e-07;0.0;64.0;0.0;3.0;250.0;
5.35024213791;13.4890871048;1625.61035156;-1.74999570847;0.941909790039;3.74696874619;4.05227365263e-06;0.0;64.0;0.0;3.0;250.0;
5.40024852753;13.6630325317;1625.7989502;-1.74999570847;0.938087165356;3.79528689384;-1.21558750834e-05;0.0;64.0;0.0;3.0;250.0;
5.45026779175;13.838760376;1625.98999023;-1.74999606609;1.02943658829;3.84410023689;9.18099613045e-06;0.0;64.0;0.0;3.0;250.0;
5.50026750565;14.016122818;1626.18347168;-1.74999630451;0.994144618511;3.89336752892;2.0157549443e-06;0.0;64.0;0.0;3.0;250.0;
5.5502576828;14.1951818466;1626.3795166;-1.74999654293;0.903799653053;3.94310617447;3.94508163026e-07;0.0;64.0;0.0;3.0;250.0;
5.60026502609;14.3760471344;1626.57800293;-1.74999654293;0.931934177876;3.99334645271;-3.54333997166e-06;0.0;64.0;0.0;3.0;250.0;
5.6502790451;14.5588588715;1626.77893066;-1.74999701977;1.12900948524;4.04412746429;6.79203913023e-06;0.0;64.0;0.0;3.0;250.0;
5.70027017593;14.7432470322;1626.98254395;-1.74999713898;1.04868471622;4.09534645081;-3.70010798179e-06;0.0;64.0;0.0;3.0;250.0;
5.75027942657;14.9295463562;1627.18859863;-1.7499973774;1.04720127583;4.14709615707;-1.953021183e-06;0.0;64.0;0.0;3.0;250.0;
5.80025959015;15.117726326;1627.39733887;-1.7499974966;1.00718772411;4.19936847687;-5.77312403038e-06;0.0;64.0;0.0;3.0;250.0;
5.85027074814;15.3080444336;1627.60864258;-1.74999785423;1.07647490501;4.25223445892;-6.05170725976e-06;0.0;64.0;0.0;3.0;250.0;
5.90029382706;15.5002632141;1627.82263184;-1.74999845028;1.09914684296;4.30562877655;8.67102153279e-06;0.0;64.0;0.0;3.0;250.0;
5.95026826859;15.6946325302;1628.03942871;-1.74999892712;1.06097364426;4.3596200943;7.82625647844e-06;0.0;64.0;0.0;3.0;250.0;
6.00028562546;15.8911724091;1628.25878906;-1.74999892712;1.05818557739;4.41421461105;4.6525669859e-06;0.0;64.0;0.0;3.0;250.0;
6.05026483536;16.0900344849;1628.48095703;-1.74999904633;1.11007416248;4.46945381165;8.35331229609e-06;0.0;64.0;0.0;3.0;250.0;
6.10028266907;16.2911891937;1628.70593262;-1.74999916553;1.14987814426;4.52533054352;-6.82359086568e-06;0.0;64.0;0.0;3.0;250.0;
6.1502866745;16.4947223663;1628.93359375;-1.74999952316;1.15396225452;4.58186721802;5.7916086007e-06;0.0;64.0;0.0;3.0;250.0;
6.20027923584;16.7008399963;1629.16418457;-1.74999988079;1.16976261139;4.63912200928;-5.97576854489e-06;0.0;64.0;0.0;3.0;250.0;
6.25030660629;16.9093379974;1629.39770508;-1.74999988079;1.13870346546;4.69703817368;-8.00409816293e-06;0.0;64.0;0.0;3.0;250.0;
6.30029821396;17.1206703186;1629.6340332;-1.75;1.1435239315;4.75574159622;-4.26189990321e-06;0.0;64.0;0.0;3.0;250.0;
6.35028457642;17.3346977234;1629.87341309;-1.75000011921;1.08968400955;4.81519365311;-6.73052318234e-06;0.0;64.0;0.0;3.0;250.0;
6.40030527115;17.5516204834;1630.11572266;-1.75000059605;1.14930534363;4.87545013428;9.15713462746e-06;0.0;64.0;0.0;3.0;250.0;
6.45030021667;17.7712879181;1630.36120605;-1.75000095367;1.24715340137;4.93646907806;2.37151471083e-06;0.0;64.0;0.0;3.0;250.0;
6.50030517578;17.9937973022;1630.60961914;-1.75000107288;1.18679749966;4.99827718735;7.9316623669e-06;0.0;64.0;0.0;3.0;250.0;
6.55031919479;18.2193603516;1630.86120605;-1.75000095367;1.23493790627;5.06093358994;-3.6525084397e-06;0.0;64.0;0.0;3.0;250.0;
6.6003203392;18.448009491;1631.11584473;-1.75000083447;1.27721071243;5.12444734573;-8.60356794874e-06;0.0;64.0;0.0;3.0;250.0;
6.65031671524;18.6797828674;1631.3737793;-1.75000119209;1.31202554703;5.18882846832;-3.1197403132e-06;0.0;64.0;0.0;3.0;250.0;
6.70032072067;18.9147720337;1631.6348877;-1.75000143051;1.2377127409;5.25410318375;-1.48667106714e-06;0.0;64.0;0.0;3.0;250.0;
6.75033330917;19.1532020569;1631.89941406;-1.75000143051;1.37303423882;5.32033395767;-4.2453361857e-06;0.0;64.0;0.0;3.0;250.0;
6.80029630661;19.3950195312;1632.16711426;-1.75000166893;1.39424026012;5.38750553131;-3.42770090356e-06;0.0;64.0;0.0;3.0;250.0;
6.85031223297;19.6403923035;1632.43835449;-1.75000202656;1.39008963108;5.4556646347;7.4617946666e-06;0.0;64.0;0.0;3.0;250.0;
6.90032911301;19.8893852234;1632.71289062;-1.75000238419;1.32238233089;5.52482938766;1.26044860735e-05;0.0;64.0;0.0;3.0;250.0;
6.95032310486;20.142168045;1632.99108887;-1.75000274181;1.38282704353;5.59504652023;1.22315987028e-05;0.0;64.0;0.0;3.0;250.0;
7.00033140182;20.3988227844;1633.27270508;-1.7500025034;1.46031808853;5.66633939743;3.31825822286e-06;0.0;64.0;0.0;3.0;250.0;
7.05030822754;20.659368515;1633.55786133;-1.7500026226;1.42825245857;5.73871326447;5.54677035325e-06;0.0;64.0;0.0;3.0;250.0;
7.10034370422;20.9239559174;1633.84680176;-1.7500025034;1.46438026428;5.81221008301;7.25356414932e-07;0.0;64.0;0.0;3.0;250.0;
7.15033006668;21.1925964355;1634.1394043;-1.7500025034;1.4734698534;5.88683223724;-3.794762506e-06;0.0;64.0;0.0;3.0;250.0;
7.20033311844;21.4656162262;1634.43566895;-1.7500025034;1.59998822212;5.96267127991;-7.6154827866e-07;0.0;64.0;0.0;3.0;250.0;
7.2503323555;21.7425231934;1634.73583984;-1.75000274181;1.5642234087;6.0395898819;5.05287653141e-06;0.0;64.0;0.0;3.0;250.0;
7.30035448074;22.0240192413;1635.03991699;-1.7500026226;1.62477636337;6.11778306961;-1.66417601122e-06;0.0;64.0;0.0;3.0;250.0;
7.35034036636;22.3095836639;1635.34790039;-1.75000309944;1.65279018879;6.19710636139;1.20618660731e-05;0.0;64.0;0.0;3.0;250.0;
7.40033912659;22.5996017456;1635.65991211;-1.75000321865;1.62703716755;6.27766704559;1.52636966959e-05;0.0;64.0;0.0;3.0;250.0;
7.45036172867;22.8939533234;1635.97595215;-1.75000286102;1.59395468235;6.35943126678;3.22454093293e-06;0.0;64.0;0.0;3.0;250.0;
7.50034713745;23.1927719116;1636.29602051;-1.75000226498;1.68013620377;6.4424366951;-9.22845811147e-06;0.0;64.0;0.0;3.0;250.0;
7.55036783218;23.4960231781;1636.6204834;-1.75000226498;1.70894575119;6.52667331696;-2.61231002696e-06;0.0;64.0;0.0;3.0;250.0;
7.60034990311;23.8035011292;1636.94897461;-1.75000226498;1.71058344841;6.6120839119;-7.31788713892e-06;0.0;64.0;0.0;3.0;250.0;
7.65036296844;24.1154327393;1637.28186035;-1.75000226498;1.77096033096;6.69873142242;-1.06767402031e-05;0.0;64.0;0.0;3.0;250.0;
7.70036220551;24.4314975739;1637.61914062;-1.75000226498;1.78344452381;6.78652715683;-2.80748736259e-06;0.0;64.0;0.0;3.0;250.0;
7.75036144257;24.7517871857;1637.96081543;-1.7500026226;1.7964861393;6.87549638748;7.60577768233e-06;0.0;64.0;0.0;3.0;250.0;
7.80036735535;25.0762138367;1638.30700684;-1.75000226498;1.83743441105;6.96561479568;-1.27303019326e-06;0.0;64.0;0.0;3.0;250.0;
7.85038518906;25.4046669006;1638.65771484;-1.75000226498;1.85395610332;7.05685186386;-2.41602924689e-06;0.0;64.0;0.0;3.0;250.0;
7.90038204193;25.7369861603;1639.01293945;-1.75000274181;1.9291510582;7.14916276932;2.12828163058e-05;0.0;64.0;0.0;3.0;250.0;
7.95038509369;26.073009491;1639.3729248;-1.75000298023;1.88894784451;7.24250268936;1.28525898617e-05;0.0;64.0;0.0;3.0;250.0;
8.00036811829;26.4125919342;1639.73754883;-1.75000226498;1.86584615707;7.33683109283;-2.25154309419e-07;0.0;64.0;0.0;3.0;250.0;
8.0503578186;26.7558174133;1640.10681152;-1.75000154972;1.99853765965;7.43217134476;-9.65475010162e-06;0.0;64.0;0.0;3.0;250.0;
8.10038471222;27.1020278931;1640.48095703;-1.75000178814;1.94901239872;7.5283408165;-9.75570401351e-07;0.0;64.0;0.0;3.0;250.0;
8.15038967133;27.4513950348;1640.85998535;-1.75000226498;1.98051428795;7.62538766861;9.41507187235e-06;0.0;64.0;0.0;3.0;250.0;
8.20038795471;27.8035736084;1641.24389648;-1.75000178814;1.90799474716;7.72321510315;-3.14145790981e-06;0.0;64.0;0.0;3.0;250.0;
8.25039482117;28.158613205;1641.63256836;-1.75000119209;2.00869846344;7.82183694839;-8.19908473204e-06;0.0;64.0;0.0;3.0;250.0;
8.30038261414;28.5158424377;1642.02624512;-1.7500013113;1.94011807442;7.92106723785;-1.56306930421e-06;0.0;64.0;0.0;3.0;250.0;
8.35038852692;28.8756484985;1642.42492676;-1.75000119209;1.97725200653;8.02101325989;-5.065177902e-06;0.0;64.0;0.0;3.0;250.0;
8.40040397644;29.2376708984;1642.82861328;-1.7500013113;2.04582309723;8.12157535553;9.89310933619e-07;0.0;64.0;0.0;3.0;250.0;
8.45040893555;29.6017475128;1643.23742676;-1.75000119209;2.09877610207;8.22270774841;-4.11675910073e-06;0.0;64.0;0.0;3.0;250.0;
8.50040054321;29.967458725;1643.65124512;-1.75000095367;2.00416612625;8.32429409027;-1.69870054378e-06;0.0;64.0;0.0;3.0;250.0;
8.5503950119;30.3351535797;1644.07006836;-1.75000178814;2.08263349533;8.42643165588;1.66959398484e-05;0.0;64.0;0.0;3.0;250.0;
8.60040855408;30.7041511536;1644.49414062;-1.75000143051;2.14747619629;8.52893066406;8.17730688141e-06;0.0;64.0;0.0;3.0;250.0;
8.65040683746;31.0744419098;1644.92321777;-1.75000119209;2.08534741402;8.63178920746;4.15352087657e-06;0.0;64.0;0.0;3.0;250.0;
8.70041942596;31.4458446503;1645.35754395;-1.75000095367;2.07788419724;8.73495674133;6.03277658229e-06;0.0;64.0;0.0;3.0;250.0;
8.7504234314;31.8182640076;1645.79699707;-1.74999988079;2.06942677498;8.83840656281;-1.40912661664e-05;0.0;64.0;0.0;3.0;250.0;
8.80042362213;32.1916046143;1646.24169922;-1.75;2.11602640152;8.94211196899;-3.5694242797e-06;0.0;64.0;0.0;3.0;250.0;
8.85041236877;32.5654029846;1646.69152832;-1.74999976158;2.10065031052;9.04594516754;-1.18823818411e-05;0.0;64.0;0.0;3.0;250.0;
8.90041732788;32.9399795532;1647.14648438;-1.74999976158;2.08056807518;9.14999485016;-7.26617599867e-06;0.0;64.0;0.0;3.0;250.0;
8.95042705536;33.3150672913;1647.60668945;-1.74999976158;2.04629683495;9.25418567657;-9.53830112849e-06;0.0;64.0;0.0;3.0;250.0;
9.00042057037;33.6905136108;1648.07214355;-1.74999928474;2.08842515945;9.35847568512;-1.03730899355e-05;0.0;64.0;0.0;3.0;250.0;
9.05044269562;34.0662689209;1648.54284668;-1.75000023842;2.09652209282;9.46285247803;4.09894710174e-06;0.0;64.0;0.0;3.0;250.0;
9.10044193268;34.4421882629;1649.01867676;-1.75000059605;2.14823055267;9.56727409363;9.81894481811e-06;0.0;64.0;0.0;3.0;250.0;
9.15043449402;34.8180923462;1649.49975586;-1.75000059605;2.13153862953;9.67169284821;1.31367578433e-05;0.0;64.0;0.0;3.0;250.0;
9.20043087006;35.1938591003;1649.98608398;-1.75000059605;2.052765131;9.77607154846;1.2515909475e-05;0.0;64.0;0.0;3.0;250.0;
9.25043392181;35.5695648193;1650.47766113;-1.74999904633;2.08399534225;9.88043498993;-9.56225358095e-06;0.0;64.0;0.0;3.0;250.0;
9.30045604706;35.9449157715;1650.97436523;-1.74999916553;2.03659796715;9.98469924927;-8.78424270923e-06;0.0;64.0;0.0;3.0;250.0;
