Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Acceleration Pedal;Lane Gap;Lane Number;Trip Meter;
0.0500035993755;0.237246483564;6162.55224609;-10.1851596832;-0.353921175003;0.0659018009901;0.00011740080663;0.0;29.0;0.0;0.0;2.79791242974e-06;6.0;0.0;
0.194539085031;0.0142889553681;6162.54345703;-10.1852045059;-0.353387236595;0.00396915432066;5.48041352886e-05;0.0;29.0;0.0;0.0;5.82101665714e-06;6.0;0.0;
0.229842483997;-0.0150169255212;6162.54296875;-10.1852083206;-0.129363372922;-0.00417136820033;3.91881039832e-05;0.0;29.0;0.0;0.0;6.21973185844e-06;6.0;0.0;
0.250020116568;-0.0185607839376;6162.54248047;-10.1852083206;-0.0152811957523;-0.00515577336773;3.21318984788e-05;0.0;29.0;0.0;0.0;6.36227514406e-06;6.0;0.0;
0.300008952618;-0.00735578453168;6162.54296875;-10.1852083206;0.0955234542489;-0.00204327353276;7.54020402383e-06;0.0;29.0;0.0;0.0;6.77177649777e-06;6.0;0.0;
0.350024878979;0.00887650437653;6162.54345703;-10.1852064133;0.0781080946326;0.00246569560841;-6.35362357571e-06;0.0;29.0;0.0;0.0;7.0329524533e-06;6.0;0.0;
0.400027900934;0.0169708225876;6162.54394531;-10.1852035522;0.0171458814293;0.00471411738545;-1.23230493045e-05;0.0;29.0;0.0;0.0;7.23427319826e-06;6.0;0.0;
0.450056791306;-0.0509027652442;6162.54443359;-10.1852006912;-0.569175481796;-0.0141396569088;-5.20660141774e-05;0.0;29.0;0.0;0.0;7.06549280949e-06;6.0;0.0;
0.500036001205;-0.108484983444;6162.54638672;-10.1851921082;-0.15736348927;-0.0301347170025;-6.78383294144e-05;0.0;29.0;0.0;0.0;6.60928253637e-06;6.0;0.0;
0.550029635429;-0.119271479547;6162.54833984;-10.1851825714;0.0102891605347;-0.0331309661269;-7.07893050276e-05;0.0;29.0;0.0;0.0;6.47905108053e-06;6.0;0.0;
0.600035965443;-0.109027355909;6162.54980469;-10.1851739883;0.0962813645601;-0.0302853770554;-6.67600979796e-05;0.0;29.0;0.0;0.0;6.32599039818e-06;6.0;0.0;
