Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Lane Number;Cartesian Distance;Channel;Channel;
1.65012776852;4.13343954086;1617.03259277;-1.74998986721;11.072426796;1.14817762375;-2.53006896855e-06;0.0;64.0;0.0;3.0;384.848022461;0.0;0.0;
1.70008075237;4.2162027359;1617.0904541;-1.74999010563;11.0812673569;1.17116737366;1.05048929981e-05;0.0;64.0;0.0;3.0;384.790130615;0.0;0.0;
1.75007534027;4.29947853088;1617.14941406;-1.74998998642;11.0640449524;1.19429957867;-3.14482531394e-06;0.0;64.0;0.0;3.0;384.731231689;0.0;0.0;
1.80007410049;4.3832950592;1617.20959473;-1.74998962879;11.0028190613;1.21758198738;-1.41893942782e-05;0.0;64.0;0.0;3.0;384.671112061;0.0;0.0;
1.85007870197;4.46771383286;1617.27087402;-1.74998939037;11.0270833969;1.24103164673;4.54936889582e-06;0.0;64.0;0.0;3.0;384.609924316;0.0;0.0;
1.90008437634;4.55290222168;1617.33349609;-1.74998927116;10.9939489365;1.26469504833;-5.54791722607e-06;0.0;64.0;0.0;3.0;384.547424316;0.0;0.0;
1.95007741451;4.6390786171;1617.39709473;-1.74998927116;10.9701480865;1.28863298893;-8.7796124717e-06;0.0;64.0;0.0;3.0;384.483795166;0.0;0.0;
2.00008702278;4.72617292404;1617.46203613;-1.74998903275;10.9587011337;1.31282579899;-2.51942674367e-06;0.0;64.0;0.0;3.0;384.418945312;0.0;0.0;
2.05008673668;4.81421089172;1617.52819824;-1.74998891354;10.9149847031;1.33728075027;-7.48829006625e-06;0.0;64.0;0.0;3.0;384.352844238;0.0;0.0;
2.10008239746;4.90344381332;1617.59558105;-1.74998879433;10.8934202194;1.36206769943;-1.8984421331e-05;0.0;64.0;0.0;3.0;384.285614014;0.0;0.0;
2.15009832382;4.99386501312;1617.66418457;-1.74998879433;10.872756958;1.38718473911;9.17709712667e-06;0.0;64.0;0.0;3.0;384.217041016;0.0;0.0;
2.20009231567;5.08386516571;1617.73400879;-1.74998867512;10.8084259033;1.41218483448;-1.49804018292e-05;0.0;64.0;0.0;3.0;384.147216797;0.0;0.0;
2.25009393692;5.17482471466;1617.80517578;-1.74998879433;10.7134313583;1.43745136261;2.16580019696e-06;0.0;64.0;0.0;3.0;384.07623291;0.0;0.0;
2.30009865761;5.26706123352;1617.87756348;-1.74998855591;10.6443157196;1.46307253838;-1.49706656885e-05;0.0;64.0;0.0;3.0;384.003967285;0.0;0.0;
2.35009646416;5.36055374146;1617.95129395;-1.74998879433;10.4932069778;1.48904275894;-2.23231737095e-07;0.0;64.0;0.0;3.0;383.930419922;0.0;0.0;
2.40010809898;5.45537233353;1618.02636719;-1.74998879433;10.4118251801;1.515381217;9.76681712928e-06;0.0;64.0;0.0;3.0;383.855682373;0.0;0.0;
2.45009589195;5.55144119263;1618.10266113;-1.74998855591;10.2611961365;1.54206705093;1.28488081828e-05;0.0;64.0;0.0;3.0;383.77947998;0.0;0.0;
2.50010204315;5.648914814;1618.18029785;-1.74998867512;10.1371870041;1.56914305687;-2.05363107852e-06;0.0;64.0;0.0;3.0;383.702087402;0.0;0.0;
2.55011940002;5.74762439728;1618.25939941;-1.7499884367;9.95641899109;1.59656238556;-3.3297187656e-06;0.0;64.0;0.0;3.0;383.62322998;0.0;0.0;
2.60012173653;5.84767198563;1618.33984375;-1.7499884367;9.77245998383;1.6243532896;3.50089612766e-06;0.0;64.0;0.0;3.0;383.54309082;0.0;0.0;
2.65010786057;5.9490814209;1618.42163086;-1.74998819828;9.51212406158;1.65252268314;-1.52259908646e-05;0.0;64.0;0.0;3.0;383.461547852;0.0;0.0;
2.70011281967;6.05186319351;1618.50488281;-1.74998807907;9.24242401123;1.68107306957;6.71640827932e-06;0.0;64.0;0.0;3.0;383.378753662;0.0;0.0;
2.75012421608;6.15589189529;1618.58959961;-1.74998784065;8.83106899261;1.70996999741;-1.75762179424e-05;0.0;64.0;0.0;3.0;383.294464111;0.0;0.0;
2.80011987686;6.26114559174;1618.67578125;-1.74998795986;8.14516353607;1.73920714855;4.50900597571e-06;0.0;64.0;0.0;3.0;383.208862305;0.0;0.0;
2.85013365746;6.3653087616;1618.76342773;-1.74998760223;4.50402641296;1.76814138889;-6.27772806183e-06;0.0;64.0;0.0;3.0;383.122344971;0.0;0.0;
2.90013194084;6.47371292114;1618.85266113;-1.74998772144;4.08144664764;1.79825365543;7.82195093052e-06;0.0;64.0;0.0;3.0;383.038482666;0.0;0.0;
2.9500939846;6.58366250992;1618.9432373;-1.74998772144;3.73416805267;1.82879519463;1.35685995701e-05;0.0;64.0;0.0;3.0;382.948516846;0.0;0.0;
3.00012660027;6.69495725632;1619.03552246;-1.74998772144;3.20866322517;1.85971033573;-3.37419123753e-07;0.0;64.0;0.0;3.0;382.856872559;0.0;0.0;
3.05014181137;6.80753278732;1619.12927246;-1.74998760223;2.70993733406;1.89098131657;-6.9224535082e-07;0.0;64.0;0.0;3.0;382.763885498;0.0;0.0;
3.10013961792;6.92126846313;1619.22460938;-1.74998736382;1.88304078579;1.92257463932;-1.98915258807e-05;0.0;64.0;0.0;3.0;382.669311523;0.0;0.0;
3.15015387535;7.03646183014;1619.32165527;-1.74998724461;1.32212948799;1.95457279682;-1.1718208043e-05;0.0;64.0;0.0;3.0;382.573608398;0.0;0.0;
3.20014357567;7.15246200562;1619.42016602;-1.74998724461;0.202389866114;1.98679494858;-8.06598836789e-06;0.0;64.0;0.0;3.0;382.475891113;0.0;0.0;
3.25014996529;7.27096128464;1619.52038574;-1.7499871254;0.579243421555;2.01971149445;-3.2973218822e-06;0.0;64.0;0.0;3.0;382.377410889;0.0;0.0;
3.30015420914;7.39057397842;1619.62219238;-1.74998724461;0.824697554111;2.05293726921;1.93942232727e-05;0.0;64.0;0.0;3.0;382.275054932;0.0;0.0;
3.35015249252;7.51101016998;1619.72570801;-1.74998736382;0.634455800056;2.08639168739;-7.75439366407e-06;0.0;64.0;0.0;3.0;382.171203613;0.0;0.0;
3.40014147758;7.63278913498;1619.83093262;-1.74998724461;0.620096743107;2.12021923065;-9.08100719244e-06;0.0;64.0;0.0;3.0;382.066253662;0.0;0.0;
3.45015668869;7.75593996048;1619.93786621;-1.74998736382;0.70272809267;2.1544277668;-5.24213237441e-06;0.0;64.0;0.0;3.0;381.959594727;0.0;0.0;
3.50014781952;7.88021755219;1620.04638672;-1.7499871254;0.6679931283;2.18894934654;-1.6710093405e-05;0.0;64.0;0.0;3.0;381.850860596;0.0;0.0;
3.55016207695;8.0057516098;1620.15673828;-1.74998700619;0.713834404945;2.22381997108;-7.49956552681e-06;0.0;64.0;0.0;3.0;381.740600586;0.0;0.0;
3.60017061234;8.13262844086;1620.2689209;-1.74998724461;0.757826387882;2.25906348228;-5.66653579881e-06;0.0;64.0;0.0;3.0;381.628448486;0.0;0.0;
3.65017080307;8.26060295105;1620.3828125;-1.74998736382;0.659502565861;2.29461193085;2.00869453693e-06;0.0;64.0;0.0;3.0;381.514587402;0.0;0.0;
3.70016598701;8.38991546631;1620.49841309;-1.74998724461;0.715529918671;2.33053207397;-1.79395756277e-05;0.0;64.0;0.0;3.0;381.399139404;0.0;0.0;
3.75016903877;8.5216550827;1620.61706543;-1.74998748302;0.735463798046;2.36712646484;-5.58322767574e-07;0.0;64.0;0.0;3.0;381.281616211;0.0;0.0;
3.80017161369;8.65200710297;1620.73522949;-1.74998748302;0.802863955498;2.40333533287;-1.49651464199e-06;0.0;64.0;0.0;3.0;381.161315918;0.0;0.0;
3.85017180443;8.78456115723;1620.85632324;-1.74998748302;0.735938966274;2.44015598297;2.14922260966e-06;0.0;64.0;0.0;3.0;381.04119873;0.0;0.0;
3.90016388893;8.91826248169;1620.97924805;-1.74998772144;0.608636677265;2.47729516029;1.14743970698e-05;0.0;64.0;0.0;3.0;380.918395996;0.0;0.0;
3.95009422302;9.05327129364;1621.10412598;-1.74998760223;0.768799304962;2.51479768753;-5.27690872332e-06;0.0;64.0;0.0;3.0;380.79385376;0.0;0.0;
4.00019407272;9.18928813934;1621.23083496;-1.74998772144;0.758995175362;2.55258011818;2.34810795519e-06;0.0;64.0;0.0;3.0;380.667144775;0.0;0.0;
4.05018568039;9.3262758255;1621.35949707;-1.74998772144;0.699015915394;2.59063220024;-9.79033643489e-07;0.0;64.0;0.0;3.0;380.538269043;0.0;0.0;
4.10017585754;9.46175670624;1621.48742676;-1.74998760223;0.714227616787;2.6282658577;-1.23557683764e-05;0.0;64.0;0.0;3.0;380.407928467;0.0;0.0;
4.15018367767;9.60101032257;1621.61975098;-1.74998748302;0.720809578896;2.66694736481;-1.45744152178e-05;0.0;64.0;0.0;3.0;380.27557373;0.0;0.0;
4.20018577576;9.74149036407;1621.75415039;-1.74998795986;0.779998600483;2.70596957207;6.87108740749e-06;0.0;64.0;0.0;3.0;380.141235352;0.0;0.0;
4.25019979477;9.88299942017;1621.89050293;-1.74998795986;0.7676217556;2.7452776432;3.8844490291e-07;0.0;64.0;0.0;3.0;380.004730225;0.0;0.0;
4.3001999855;10.0256538391;1622.02880859;-1.74998807907;0.744147777557;2.78490376472;6.20602122581e-06;0.0;64.0;0.0;3.0;379.866546631;0.0;0.0;
4.35020875931;10.1694993973;1622.16906738;-1.74998807907;0.770537018776;2.82486104965;2.84866814582e-06;0.0;64.0;0.0;3.0;379.726318359;0.0;0.0;
4.39919090271;10.3144626617;1622.31140137;-1.7499884367;0.738611340523;2.86512851715;3.41061280551e-07;0.0;64.0;0.0;3.0;379.584014893;0.0;0.0;
4.44920730591;10.4620962143;1622.45715332;-1.7499884367;0.791302800179;2.90613794327;-6.52334165352e-06;0.0;64.0;0.0;3.0;379.442718506;0.0;0.0;
4.49919128418;10.6079826355;1622.60205078;-1.74998855591;0.84196126461;2.94666194916;-3.17986405207e-06;0.0;64.0;0.0;3.0;379.295074463;0.0;0.0;
4.54921960831;10.7580213547;1622.75195312;-1.74998879433;0.823071420193;2.98833918571;-9.74645081442e-06;0.0;64.0;0.0;3.0;379.148010254;0.0;0.0;
4.599214077;10.9063596725;1622.90087891;-1.74998903275;0.869694411755;3.02954435349;1.92702627828e-05;0.0;64.0;0.0;3.0;378.996063232;0.0;0.0;
4.64920139313;11.0573091507;1623.0534668;-1.74998939037;0.869759678841;3.07147479057;1.11538793135e-05;0.0;64.0;0.0;3.0;378.844970703;0.0;0.0;
4.69920158386;11.2110652924;1623.2097168;-1.74998927116;0.858372151852;3.11418485641;4.27993541052e-07;0.0;64.0;0.0;3.0;378.690429688;0.0;0.0;
4.74921894073;11.3646507263;1623.36645508;-1.74998927116;0.903194725513;3.15684747696;-6.10831602899e-06;0.0;64.0;0.0;3.0;378.532226562;0.0;0.0;
4.79921674728;11.5193729401;1623.5255127;-1.74998939037;0.831150949001;3.1998257637;-1.95041593543e-06;0.0;64.0;0.0;3.0;378.373168945;0.0;0.0;
4.84920835495;11.6754407883;1623.68664551;-1.74998986721;0.854192852974;3.24317789078;2.44752158096e-07;0.0;64.0;0.0;3.0;378.212219238;0.0;0.0;
4.89922952652;11.8313188553;1623.8482666;-1.749989748;0.863208770752;3.28647756577;-7.69040252635e-06;0.0;64.0;0.0;3.0;378.049041748;0.0;0.0;
4.94923877716;11.9902009964;1624.01367188;-1.74999046326;0.914897024632;3.33061146736;1.66654044733e-05;0.0;64.0;0.0;3.0;377.885162354;0.0;0.0;
4.99922704697;12.1518745422;1624.18310547;-1.74999058247;0.784839570522;3.37552070618;1.68181509252e-06;0.0;64.0;0.0;3.0;377.717437744;0.0;0.0;
5.04923248291;12.3135375977;1624.35302734;-1.74999058247;0.914026260376;3.42042708397;-3.8406992644e-06;0.0;64.0;0.0;3.0;377.546142578;0.0;0.0;
5.09922742844;12.4749126434;1624.52355957;-1.74999046326;0.91250962019;3.46525359154;-2.37819076574e-05;0.0;64.0;0.0;3.0;377.373840332;0.0;0.0;
5.14924621582;12.6410617828;1624.69970703;-1.74999082088;0.930733859539;3.51140594482;-9.60490524449e-06;0.0;64.0;0.0;3.0;377.201141357;0.0;0.0;
5.19925069809;12.807103157;1624.87646484;-1.74999141693;0.993956446648;3.55752873421;4.50009792985e-06;0.0;64.0;0.0;3.0;377.022796631;0.0;0.0;
5.24923419952;12.9745321274;1625.05554199;-1.74999165535;0.972319722176;3.60403680801;-7.05361935616e-06;0.0;64.0;0.0;3.0;376.843597412;0.0;0.0;
5.29926300049;13.1435422897;1625.23693848;-1.74999237061;0.937762379646;3.65098404884;1.28357933136e-05;0.0;64.0;0.0;3.0;376.662353516;0.0;0.0;
5.34924268723;13.3141698837;1625.42077637;-1.74999237061;0.945484519005;3.69838047028;6.00514158577e-06;0.0;64.0;0.0;3.0;376.478668213;0.0;0.0;
5.39926242828;13.4864625931;1625.60693359;-1.74999248981;0.918819725513;3.74623966217;5.71942928218e-06;0.0;64.0;0.0;3.0;376.292572021;0.0;0.0;
5.44924020767;13.660399437;1625.79553223;-1.74999260902;1.00563156605;3.79455542564;-2.40954386754e-06;0.0;64.0;0.0;3.0;376.104064941;0.0;0.0;
5.4992518425;13.8360233307;1625.98657227;-1.74999284744;0.952211916447;3.84333992004;-1.47831515278e-05;0.0;64.0;0.0;3.0;375.913269043;0.0;0.0;
5.54925966263;14.0135030746;1626.17993164;-1.74999296665;1.06545066833;3.89263963699;-1.05168892333e-05;0.0;64.0;0.0;3.0;375.719787598;0.0;0.0;
5.59925365448;14.1925506592;1626.37585449;-1.74999344349;0.995744287968;3.94237518311;6.11519317317e-06;0.0;64.0;0.0;3.0;375.523803711;0.0;0.0;
5.64924955368;14.3734579086;1626.57434082;-1.74999380112;1.02050745487;3.99262714386;-1.00847319118e-05;0.0;64.0;0.0;3.0;375.325683594;0.0;0.0;
5.69925355911;14.5560674667;1626.77526855;-1.74999439716;1.05342721939;4.04335212708;1.17762347145e-05;0.0;64.0;0.0;3.0;375.124786377;0.0;0.0;
5.74927473068;14.7404384613;1626.97875977;-1.74999439716;1.02714848518;4.09456634521;4.46514195573e-06;0.0;64.0;0.0;3.0;374.921325684;0.0;0.0;
5.79925727844;14.9267930984;1627.18481445;-1.74999499321;1.05789482594;4.14633131027;5.6237249737e-06;0.0;64.0;0.0;3.0;374.715179443;0.0;0.0;
5.84926509857;15.1150226593;1627.39355469;-1.74999511242;1.08842933178;4.19861745834;8.78041737451e-06;0.0;64.0;0.0;3.0;374.506744385;0.0;0.0;
5.89927387238;15.3052425385;1627.6048584;-1.74999523163;1.05985963345;4.25145626068;-4.67441259389e-06;0.0;64.0;0.0;3.0;374.295440674;0.0;0.0;
5.9492893219;15.4974708557;1627.81884766;-1.74999535084;1.08569812775;4.30485296249;-6.60227760818e-06;0.0;64.0;0.0;3.0;374.081604004;0.0;0.0;
5.99929141998;15.6918106079;1628.03552246;-1.74999582767;1.08487534523;4.35883617401;1.42073827192e-06;0.0;64.0;0.0;3.0;373.864929199;0.0;0.0;
6.04929733276;15.8883886337;1628.25488281;-1.74999606609;1.09940826893;4.41344118118;-5.45517832506e-06;0.0;64.0;0.0;3.0;373.645690918;0.0;0.0;
6.09925699234;16.087184906;1628.47692871;-1.74999630451;1.09855473042;4.46866226196;4.33469222116e-06;0.0;64.0;0.0;3.0;373.423675537;0.0;0.0;
6.149289608;16.288269043;1628.7019043;-1.74999678135;1.08225822449;4.52451944351;3.44493764715e-06;0.0;64.0;0.0;3.0;373.19909668;0.0;0.0;
6.19928264618;16.4918766022;1628.92956543;-1.74999678135;1.17374110222;4.58107662201;3.7306779177e-06;0.0;64.0;0.0;3.0;372.971405029;0.0;0.0;
6.24929618835;16.6978378296;1629.16015625;-1.7499974966;1.1430965662;4.63828802109;6.9688712756e-06;0.0;64.0;0.0;3.0;372.740936279;0.0;0.0;
6.29929304123;16.906463623;1629.39355469;-1.74999785423;1.15475583076;4.69623994827;4.7531502787e-06;0.0;64.0;0.0;3.0;372.507781982;0.0;0.0;
6.34928798676;17.1178855896;1629.62988281;-1.74999797344;1.2779841423;4.75496816635;-3.34455393158e-07;0.0;64.0;0.0;3.0;372.271331787;0.0;0.0;
6.39928722382;17.3317642212;1629.8692627;-1.74999785423;1.1042072773;4.8143787384;-2.86850331577e-06;0.0;64.0;0.0;3.0;372.032043457;0.0;0.0;
6.44929265976;17.548614502;1630.11157227;-1.74999833107;1.16435861588;4.87461519241;-9.70570795289e-07;0.0;64.0;0.0;3.0;371.790039062;0.0;0.0;
6.49931287766;17.7682151794;1630.35681152;-1.74999845028;1.21984994411;4.93561553955;-3.20616823046e-06;0.0;64.0;0.0;3.0;371.544708252;0.0;0.0;
6.54929971695;17.9907398224;1630.60522461;-1.74999904633;1.1637994051;4.99742794037;1.31192828121e-05;0.0;64.0;0.0;3.0;371.296264648;0.0;0.0;
6.5993142128;18.2163200378;1630.85681152;-1.74999976158;1.27250480652;5.06008911133;2.11642363865e-05;0.0;64.0;0.0;3.0;371.045074463;0.0;0.0;
6.64931440353;18.4449062347;1631.1114502;-1.74999964237;1.27260148525;5.12358522415;-3.79889002033e-06;0.0;64.0;0.0;3.0;370.790344238;0.0;0.0;
6.69930505753;18.6766529083;1631.3692627;-1.74999940395;1.28599047661;5.18795919418;-1.83909526186e-06;0.0;64.0;0.0;3.0;370.532714844;0.0;0.0;
6.74931812286;18.9115753174;1631.63037109;-1.74999964237;1.22338366508;5.25321531296;-7.41311941965e-06;0.0;64.0;0.0;3.0;370.271575928;0.0;0.0;
6.79931211472;19.1500663757;1631.89477539;-1.74999976158;1.34914636612;5.31946277618;-8.19112483441e-06;0.0;64.0;0.0;3.0;370.007354736;0.0;0.0;
6.84931659698;19.3918266296;1632.16259766;-1.75000011921;1.33345854282;5.3866186142;1.07307312192e-06;0.0;64.0;0.0;3.0;369.739715576;0.0;0.0;
6.89928817749;19.6371994019;1632.43371582;-1.75000107288;1.34131038189;5.45477771759;1.94714993995e-05;0.0;64.0;0.0;3.0;369.46862793;0.0;0.0;
6.94933748245;19.8861045837;1632.70825195;-1.75000119209;1.37759804726;5.52391815186;7.46817568142e-06;0.0;64.0;0.0;3.0;369.194519043;0.0;0.0;
6.99933576584;20.138961792;1632.98632812;-1.75000095367;1.37487626076;5.59415626526;7.01980184203e-07;0.0;64.0;0.0;3.0;368.916290283;0.0;0.0;
7.0493273735;20.3955345154;1633.26782227;-1.75000095367;1.45997667313;5.66542625427;-5.188428986e-06;0.0;64.0;0.0;3.0;368.63470459;0.0;0.0;
7.0993180275;20.656047821;1633.55310059;-1.75000071526;1.43482232094;5.7377910614;-3.44596287505e-06;0.0;64.0;0.0;3.0;368.349761963;0.0;0.0;
7.14933156967;20.920589447;1633.84191895;-1.7500013113;1.47876107693;5.81127500534;3.54558800097e-08;0.0;64.0;0.0;3.0;368.061218262;0.0;0.0;
7.19932031631;21.1892223358;1634.13439941;-1.75000166893;1.48694968224;5.88589525223;1.91270697059e-08;0.0;64.0;0.0;3.0;367.768707275;0.0;0.0;
7.24934196472;21.4619846344;1634.43066406;-1.75000214577;1.49990713596;5.96166229248;8.3165423348e-06;0.0;64.0;0.0;3.0;367.472564697;0.0;0.0;
7.29934167862;21.7389831543;1634.73083496;-1.75000202656;1.48435556889;6.03860616684;-8.36322215036e-07;0.0;64.0;0.0;3.0;367.172546387;0.0;0.0;
7.34934663773;22.020324707;1635.03479004;-1.75000166893;1.53458786011;6.11675691605;-9.62706235441e-06;0.0;64.0;0.0;3.0;366.868713379;0.0;0.0;
7.39933872223;22.3060646057;1635.34277344;-1.75000166893;1.59597969055;6.19612884521;-5.01857994095e-06;0.0;64.0;0.0;3.0;366.560852051;0.0;0.0;
7.44933843613;22.5960712433;1635.65466309;-1.75000226498;1.63618671894;6.2766866684;-1.46602212681e-06;0.0;64.0;0.0;3.0;366.249084473;0.0;0.0;
7.49934959412;22.8904819489;1635.97070312;-1.75000226498;1.70933055878;6.35846710205;-4.62523985334e-06;0.0;64.0;0.0;3.0;365.933258057;0.0;0.0;
7.54934310913;23.1892127991;1636.29077148;-1.75000286102;1.65518403053;6.44144773483;1.28743895402e-05;0.0;64.0;0.0;3.0;365.613128662;0.0;0.0;
7.59935808182;23.4923324585;1636.6151123;-1.75000274181;1.65314888954;6.52564811707;-1.52636346229e-06;0.0;64.0;0.0;3.0;365.289245605;0.0;0.0;
7.64936494827;23.7997951508;1636.94360352;-1.75000298023;1.70276272297;6.61105442047;1.09060520117e-05;0.0;64.0;0.0;3.0;364.960723877;0.0;0.0;
7.69936561584;24.1117553711;1637.27648926;-1.75000321865;1.71942257881;6.69770956039;9.85770475381e-06;0.0;64.0;0.0;3.0;364.627960205;0.0;0.0;
7.74936628342;24.4278030396;1637.61364746;-1.75000321865;1.81563174725;6.78550100327;9.9240196505e-06;0.0;64.0;0.0;3.0;364.29083252;0.0;0.0;
7.79937458038;24.7480545044;1637.95532227;-1.75000298023;1.78507971764;6.8744597435;4.43577300757e-06;0.0;64.0;0.0;3.0;363.94934082;0.0;0.0;
7.84938001633;25.0724525452;1638.3013916;-1.7500025034;1.82461869717;6.96457004547;-7.55196833779e-06;0.0;64.0;0.0;3.0;363.603424072;0.0;0.0;
7.8993730545;25.4009475708;1638.65209961;-1.75000226498;1.85391485691;7.05581903458;-9.12866289582e-06;0.0;64.0;0.0;3.0;363.252838135;0.0;0.0;
7.94938898087;25.73320961;1639.00732422;-1.75000202656;1.82434523106;7.14811372757;-1.5944136976e-05;0.0;64.0;0.0;3.0;362.897888184;0.0;0.0;
7.99938011169;26.0691738129;1639.3671875;-1.7500025034;1.87724947929;7.24143695831;-5.80309290399e-07;0.0;64.0;0.0;3.0;362.538146973;0.0;0.0;
8.04937648773;26.4088287354;1639.73168945;-1.75000274181;1.84333872795;7.33578586578;-5.88970806348e-06;0.0;64.0;0.0;3.0;362.173400879;0.0;0.0;
8.09937381744;26.7519950867;1640.10107422;-1.7500026226;1.95581042767;7.43110990524;-8.4193868588e-07;0.0;64.0;0.0;3.0;361.804779053;0.0;0.0;
8.14937400818;27.0982112885;1640.47509766;-1.75000298023;1.93539404869;7.5272808075;1.33493531393e-05;0.0;64.0;0.0;3.0;361.43069458;0.0;0.0;
8.19937610626;27.447555542;1640.85400391;-1.75000333786;1.90599966049;7.62432098389;2.26394677156e-05;0.0;64.0;0.0;3.0;361.052185059;0.0;0.0;
